x,y,tam
43699413,446565284,105
43699413,446565284,105
43699413,446565284,105
43699413,446565284,105
43685427,446513264,105
43685427,446513264,105
43685427,446513264,105
43684584,446521072,105
43684584,446521072,105
43684584,446521072,105
43684584,446521072,105
43684584,446521072,105
43684584,446521072,105
43684584,446521072,105
43684584,446521072,105
43684584,446521072,105
43684584,446521072,105
43684584,446521072,105
43684584,446521072,105
43684584,446521072,105
43716826,446569569,105
43716826,446569569,105
43716826,446569569,105
43716826,446569569,105
43716826,446569569,105
43716826,446569569,105
43716826,446569569,105
43718304,446564142,105
43718304,446564142,105
43718304,446564142,105
43718304,446564142,105
43718304,446564142,105
43718304,446564142,105
43718304,446564142,105
43718304,446564142,105
43718304,446564142,105
43718304,446564142,105
43718304,446564142,105
43718304,446564142,105
43718304,446564142,105
43718304,446564142,105
43605478,446610633,105
43605478,446610633,105
43619831,446610589,105
43619831,446610589,105
43619831,446610589,105
43619831,446610589,105
43597015,446352621,105
43601925,446360507,105
43601925,446360507,105
43602235,446365956,105
43572185,446361280,105
43572185,446361280,105
43570316,446340878,105
43581105,446362299,105
43581105,446362299,105
43581105,446362299,105
43593346,446355621,105
43586700,446366490,105
43586700,446366490,105
43568379,446359920,105
43675891,446522620,106
43675891,446522620,106
43675891,446522620,106
43675891,446522620,106
43675891,446522620,106
43675891,446522620,106
43675891,446522620,106
43675891,446522620,106
43675891,446522620,106
43679774,446533024,106
43679774,446533024,106
43679774,446533024,106
43679774,446533024,106
43679774,446533024,106
43679774,446533024,106
43679774,446533024,106
43679774,446533024,106
43679774,446533024,106
43686632,446537758,106
43686632,446537758,106
43686632,446537758,106
43686632,446537758,106
43686632,446537758,106
43686632,446537758,106
43686632,446537758,106
43686632,446537758,106
43686632,446537758,106
43686632,446537758,106
43686632,446537758,106
43686632,446537758,106
43686632,446537758,106
43702421,446582229,106
43702421,446582229,106
43702421,446582229,106
43702421,446582229,106
43697053,446570624,106
43697053,446570624,106
43697053,446570624,106
43697053,446570624,106
43697053,446570624,106
43697053,446570624,106
43697053,446570624,106
43697053,446570624,106
43697053,446570624,106
43697053,446570624,106
43697053,446570624,106
43697053,446570624,106
43697053,446570624,106
43697053,446570624,106
43697053,446570624,106
43697053,446570624,106
43697053,446570624,106
43697053,446570624,106
43699413,446565284,106
43699413,446565284,106
43700238,446562610,106
43700238,446562610,106
43700238,446562610,106
43700238,446562610,106
43700238,446562610,106
43700238,446562610,106
43714450,446583016,106
43714450,446583016,106
43714450,446583016,106
43714450,446583016,106
43714450,446583016,106
43714450,446583016,106
43714450,446583016,106
43714450,446583016,106
43714450,446583016,106
43714450,446583016,106
43714450,446583016,106
43714450,446583016,106
43714450,446583016,106
43714450,446583016,106
43714450,446583016,106
43714450,446583016,106
43714450,446583016,106
43714450,446583016,106
43714450,446583016,106
43714450,446583016,106
43714450,446583016,106
43714450,446583016,106
43714450,446583016,106
43714450,446583016,106
43714450,446583016,106
43714450,446583016,106
43714450,446583016,106
43714450,446583016,106
43725542,446527360,106
43725542,446527360,106
43725542,446527360,106
43728181,446517624,106
43728181,446517624,106
43728181,446517624,106
43728181,446517624,106
43728181,446517624,106
43728955,446515027,106
43728955,446515027,106
43728955,446515027,106
43728955,446515027,106
43728955,446515027,106
43605478,446610633,106
43605478,446610633,106
43605478,446610633,106
43659645,446640774,106
43659645,446640774,106
43659645,446640774,106
43659645,446640774,106
43587284,446354703,106
43595432,446356756,106
43601925,446360507,106
43601925,446360507,106
43583142,446365958,106
43587744,446365407,106
43587744,446365407,106
43581105,446362299,106
43579307,446361638,106
43579307,446361638,106
43580040,446365337,106
43659986,446564051,107
43659986,446564051,107
43659986,446564051,107
43659986,446564051,107
43659986,446564051,107
43659986,446564051,107
43659986,446564051,107
43659986,446564051,107
43659986,446564051,107
43659986,446564051,107
43659986,446564051,107
43659986,446564051,107
43659986,446564051,107
43659986,446564051,107
43659986,446564051,107
43659986,446564051,107
43659986,446564051,107
43659986,446564051,107
43686632,446537758,107
43686632,446537758,107
43686632,446537758,107
43686632,446537758,107
43686632,446537758,107
43686632,446537758,107
43686632,446537758,107
43686632,446537758,107
43686632,446537758,107
43686632,446537758,107
43686632,446537758,107
43686632,446537758,107
43686632,446537758,107
43706078,446543651,107
43706078,446543651,107
43706078,446543651,107
43706078,446543651,107
43706078,446543651,107
43706078,446543651,107
43706078,446543651,107
43706078,446543651,107
43706078,446543651,107
43706078,446543651,107
43706078,446543651,107
43706078,446543651,107
43706078,446543651,107
43706078,446543651,107
43706078,446543651,107
43706078,446543651,107
43706078,446543651,107
43706078,446543651,107
43706078,446543651,107
43706078,446543651,107
43706078,446543651,107
43702421,446582229,107
43702421,446582229,107
43702421,446582229,107
43702421,446582229,107
43702421,446582229,107
43702421,446582229,107
43702421,446582229,107
43702421,446582229,107
43702421,446582229,107
43702421,446582229,107
43702421,446582229,107
43702421,446582229,107
43705438,446569755,107
43705438,446569755,107
43705438,446569755,107
43705438,446569755,107
43705438,446569755,107
43705438,446569755,107
43705438,446569755,107
43705438,446569755,107
43705438,446569755,107
43705438,446569755,107
43705438,446569755,107
43705438,446569755,107
43705438,446569755,107
43705438,446569755,107
43705438,446569755,107
43705438,446569755,107
43705438,446569755,107
43705438,446569755,107
43701086,446559906,107
43701086,446559906,107
43701086,446559906,107
43700238,446562610,107
43700238,446562610,107
43685246,446518906,107
43685246,446518906,107
43685246,446518906,107
43685246,446518906,107
43685246,446518906,107
43685246,446518906,107
43685246,446518906,107
43685246,446518906,107
43685246,446518906,107
43685246,446518906,107
43685246,446518906,107
43685246,446518906,107
43685246,446518906,107
43685246,446518906,107
43684584,446521072,107
43684584,446521072,107
43691303,446517523,107
43691303,446517523,107
43691303,446517523,107
43691303,446517523,107
43691303,446517523,107
43691303,446517523,107
43691303,446517523,107
43691303,446517523,107
43691303,446517523,107
43691303,446517523,107
43691303,446517523,107
43691303,446517523,107
43691303,446517523,107
43691303,446517523,107
43691303,446517523,107
43691303,446517523,107
43691303,446517523,107
43691303,446517523,107
43709633,446527505,107
43709633,446527505,107
43709633,446527505,107
43709633,446527505,107
43709633,446527505,107
43709633,446527505,107
43709633,446527505,107
43709633,446527505,107
43709633,446527505,107
43716826,446569569,107
43716826,446569569,107
43716826,446569569,107
43716826,446569569,107
43716826,446569569,107
43716826,446569569,107
43716826,446569569,107
43716826,446569569,107
43716826,446569569,107
43716826,446569569,107
43716826,446569569,107
43716826,446569569,107
43716826,446569569,107
43716826,446569569,107
43725542,446527360,107
43725542,446527360,107
43725542,446527360,107
43725542,446527360,107
43725542,446527360,107
43725542,446527360,107
43725542,446527360,107
43725542,446527360,107
43725542,446527360,107
43725542,446527360,107
43725542,446527360,107
43728181,446517624,107
43728181,446517624,107
43728955,446515027,107
43728955,446515027,107
43605478,446610633,107
43659645,446640774,107
43659645,446640774,107
43659645,446640774,107
43659645,446640774,107
43659645,446640774,107
43659645,446640774,107
43659645,446640774,107
43659645,446640774,107
43659645,446640774,107
43659645,446640774,107
43659645,446640774,107
43659645,446640774,107
43680264,446622115,107
43680264,446622115,107
43680264,446622115,107
43680264,446622115,107
43610936,446611080,107
43610936,446611080,107
43610936,446611080,107
43610936,446611080,107
43610936,446611080,107
43610936,446611080,107
43610936,446611080,107
43601925,446360507,107
43601925,446360507,107
43576388,446363416,107
43589910,446359237,107
43589910,446359237,107
43586916,446356789,107
43585049,446356367,107
43582032,446366370,107
43571018,446363724,107
43571018,446363724,107
43579552,446376452,107
43590576,446370736,107
43594245,446332907,107
43594245,446332907,107
43594245,446332907,107
43594245,446332907,107
43594245,446332907,107
43594245,446332907,107
43670218,446554487,108
43670218,446554487,108
43670218,446554487,108
43670218,446554487,108
43670218,446554487,108
43670218,446554487,108
43670218,446554487,108
43670218,446554487,108
43675891,446522620,108
43675891,446522620,108
43675891,446522620,108
43675891,446522620,108
43675891,446522620,108
43675891,446522620,108
43675891,446522620,108
43675891,446522620,108
43675891,446522620,108
43687287,446534248,108
43687287,446534248,108
43687287,446534248,108
43687287,446534248,108
43687287,446534248,108
43687287,446534248,108
43686632,446537758,108
43686632,446537758,108
43707304,446545513,108
43702421,446582229,108
43702421,446582229,108
43702421,446582229,108
43702421,446582229,108
43699413,446565284,108
43699413,446565284,108
43699413,446565284,108
43689089,446510505,108
43689089,446510505,108
43689089,446510505,108
43689089,446510505,108
43689089,446510505,108
43689089,446510505,108
43689089,446510505,108
43689089,446510505,108
43689089,446510505,108
43689089,446510505,108
43689089,446510505,108
43689089,446510505,108
43689089,446510505,108
43689089,446510505,108
43689089,446510505,108
43689089,446510505,108
43689089,446510505,108
43689089,446510505,108
43684584,446521072,108
43684584,446521072,108
43684584,446521072,108
43684584,446521072,108
43684584,446521072,108
43684584,446521072,108
43684584,446521072,108
43684584,446521072,108
43684584,446521072,108
43684584,446521072,108
43684584,446521072,108
43684584,446521072,108
43684584,446521072,108
43684584,446521072,108
43684584,446521072,108
43684584,446521072,108
43684584,446521072,108
43684584,446521072,108
43684584,446521072,108
43684584,446521072,108
43684584,446521072,108
43684584,446521072,108
43684584,446521072,108
43684584,446521072,108
43684584,446521072,108
43684584,446521072,108
43718876,446529051,108
43718876,446529051,108
43718876,446529051,108
43718876,446529051,108
43718876,446529051,108
43718876,446529051,108
43718876,446529051,108
43718876,446529051,108
43718876,446529051,108
43718876,446529051,108
43718876,446529051,108
43718876,446529051,108
43718876,446529051,108
43718876,446529051,108
43695990,446505983,108
43695990,446505983,108
43695990,446505983,108
43695990,446505983,108
43712803,446524007,108
43712803,446524007,108
43712803,446524007,108
43712803,446524007,108
43712803,446524007,108
43712803,446524007,108
43712803,446524007,108
43712803,446524007,108
43712803,446524007,108
43712803,446524007,108
43712803,446524007,108
43712803,446524007,108
43712803,446524007,108
43712803,446524007,108
43712803,446524007,108
43712803,446524007,108
43712803,446524007,108
43712803,446524007,108
43716826,446569569,108
43716826,446569569,108
43716826,446569569,108
43716826,446569569,108
43716826,446569569,108
43716826,446569569,108
43716826,446569569,108
43726516,446524074,108
43726516,446524074,108
43726516,446524074,108
43726516,446524074,108
43726516,446524074,108
43727419,446520700,108
43727419,446520700,108
43727419,446520700,108
43727419,446520700,108
43727419,446520700,108
43728181,446517624,108
43728181,446517624,108
43728181,446517624,108
43728181,446517624,108
43728181,446517624,108
43728181,446517624,108
43728181,446517624,108
43728181,446517624,108
43728181,446517624,108
43728181,446517624,108
43728955,446515027,108
43728955,446515027,108
43728955,446515027,108
43728955,446515027,108
43728955,446515027,108
43728955,446515027,108
43728955,446515027,108
43728955,446515027,108
43728955,446515027,108
43728955,446515027,108
43654221,446640389,108
43654221,446640389,108
43654221,446640389,108
43678066,446612326,108
43678153,446631060,108
43605478,446610633,108
43634272,446610929,108
43680264,446622115,108
43680264,446622115,108
43680264,446622115,108
43680264,446622115,108
43610936,446611080,108
43610936,446611080,108
43610936,446611080,108
43610936,446611080,108
43610936,446611080,108
43610936,446611080,108
43594894,446354010,108
43601925,446360507,108
43601925,446360507,108
43601925,446360507,108
43586916,446356789,108
43584720,446362593,108
43570239,446362444,108
43570239,446362444,108
43579552,446376452,108
43594968,446367555,108
43575106,446364196,108
43575106,446364196,108
43667874,446560956,109
43667874,446560956,109
43667874,446560956,109
43667874,446560956,109
43667874,446560956,109
43667874,446560956,109
43667874,446560956,109
43667874,446560956,109
43667874,446560956,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43710723,446552349,109
43686632,446537758,109
43686632,446537758,109
43686632,446537758,109
43686632,446537758,109
43686632,446537758,109
43707304,446545513,109
43707304,446545513,109
43707304,446545513,109
43707304,446545513,109
43707304,446545513,109
43707304,446545513,109
43707304,446545513,109
43707304,446545513,109
43707304,446545513,109
43707304,446545513,109
43707304,446545513,109
43707304,446545513,109
43707304,446545513,109
43707304,446545513,109
43707304,446545513,109
43707304,446545513,109
43707304,446545513,109
43707304,446545513,109
43707304,446545513,109
43707304,446545513,109
43702421,446582229,109
43702421,446582229,109
43702421,446582229,109
43702421,446582229,109
43699413,446565284,109
43700238,446562610,109
43700238,446562610,109
43700238,446562610,109
43685246,446518906,109
43685246,446518906,109
43685246,446518906,109
43685246,446518906,109
43685246,446518906,109
43685246,446518906,109
43685246,446518906,109
43685246,446518906,109
43685246,446518906,109
43685246,446518906,109
43685246,446518906,109
43685246,446518906,109
43685246,446518906,109
43685246,446518906,109
43695990,446505983,109
43695990,446505983,109
43695990,446505983,109
43695990,446505983,109
43695990,446505983,109
43695990,446505983,109
43695990,446505983,109
43695990,446505983,109
43695990,446505983,109
43695990,446505983,109
43695990,446505983,109
43695990,446505983,109
43695990,446505983,109
43695990,446505983,109
43695990,446505983,109
43695990,446505983,109
43695990,446505983,109
43695990,446505983,109
43695990,446505983,109
43695990,446505983,109
43714450,446583016,109
43714450,446583016,109
43714450,446583016,109
43714450,446583016,109
43714450,446583016,109
43714450,446583016,109
43714450,446583016,109
43714450,446583016,109
43714450,446583016,109
43714450,446583016,109
43714450,446583016,109
43714450,446583016,109
43714450,446583016,109
43714450,446583016,109
43726516,446524074,109
43726516,446524074,109
43726516,446524074,109
43726516,446524074,109
43726516,446524074,109
43726516,446524074,109
43726516,446524074,109
43726516,446524074,109
43726516,446524074,109
43726516,446524074,109
43726516,446524074,109
43726516,446524074,109
43727419,446520700,109
43727419,446520700,109
43727419,446520700,109
43727419,446520700,109
43727419,446520700,109
43727419,446520700,109
43727419,446520700,109
43727419,446520700,109
43727419,446520700,109
43727419,446520700,109
43727419,446520700,109
43727419,446520700,109
43728181,446517624,109
43728181,446517624,109
43728181,446517624,109
43728181,446517624,109
43728955,446515027,109
43728955,446515027,109
43728955,446515027,109
43728955,446515027,109
43654221,446640389,109
43654221,446640389,109
43654221,446640389,109
43610936,446611080,109
43610936,446611080,109
43610936,446611080,109
43610936,446611080,109
43610936,446611080,109
43610936,446611080,109
43610936,446611080,109
43610936,446611080,109
43610936,446611080,109
43610936,446611080,109
43610936,446611080,109
43610936,446611080,109
43610936,446611080,109
43610936,446611080,109
43610936,446611080,109
43610936,446611080,109
43610936,446611080,109
43671132,446600508,109
43671132,446600508,109
43671132,446600508,109
43671132,446600508,109
43594706,446357403,109
43592858,446351402,109
43582353,446356075,109
43579251,446366003,109
43579251,446366003,109
43578475,446359492,109
43578475,446359492,109
43578475,446359492,109
43578475,446359492,109
43611185,446343282,109
43611185,446343282,109
43710723,446552349,110
43710723,446552349,110
43710723,446552349,110
43710723,446552349,110
43710723,446552349,110
43710723,446552349,110
43710723,446552349,110
43710723,446552349,110
43710723,446552349,110
43710723,446552349,110
43710723,446552349,110
43710723,446552349,110
43710723,446552349,110
43710723,446552349,110
43710723,446552349,110
43710723,446552349,110
43710723,446552349,110
43710723,446552349,110
43712233,446548088,110
43712233,446548088,110
43712233,446548088,110
43712233,446548088,110
43712233,446548088,110
43712233,446548088,110
43712233,446548088,110
43712233,446548088,110
43712233,446548088,110
43712233,446548088,110
43712233,446548088,110
43712233,446548088,110
43712233,446548088,110
43712233,446548088,110
43686632,446537758,110
43686632,446537758,110
43701086,446559906,110
43701086,446559906,110
43701086,446559906,110
43701086,446559906,110
43700238,446562610,110
43688411,446505551,110
43688411,446505551,110
43688411,446505551,110
43688411,446505551,110
43688411,446505551,110
43688411,446505551,110
43688411,446505551,110
43688411,446505551,110
43685427,446513264,110
43685427,446513264,110
43685427,446513264,110
43685427,446513264,110
43685427,446513264,110
43685427,446513264,110
43685427,446513264,110
43685427,446513264,110
43685427,446513264,110
43685427,446513264,110
43685427,446513264,110
43685427,446513264,110
43685427,446513264,110
43685427,446513264,110
43685427,446513264,110
43685427,446513264,110
43685427,446513264,110
43685427,446513264,110
43685246,446518906,110
43685246,446518906,110
43685246,446518906,110
43685246,446518906,110
43685246,446518906,110
43685246,446518906,110
43685246,446518906,110
43685246,446518906,110
43685246,446518906,110
43685246,446518906,110
43685246,446518906,110
43685246,446518906,110
43685246,446518906,110
43685246,446518906,110
43716312,446531271,110
43716312,446531271,110
43716312,446531271,110
43716312,446531271,110
43716312,446531271,110
43716312,446531271,110
43716312,446531271,110
43716312,446531271,110
43716312,446531271,110
43716312,446531271,110
43716312,446531271,110
43716312,446531271,110
43716312,446531271,110
43716312,446531271,110
43712475,446565574,110
43712475,446565574,110
43726516,446524074,110
43726516,446524074,110
43726516,446524074,110
43726516,446524074,110
43727419,446520700,110
43727419,446520700,110
43727419,446520700,110
43727419,446520700,110
43577430,446324890,110
43669008,446611648,110
43669008,446611648,110
43619831,446610589,110
43619831,446610589,110
43619831,446610589,110
43608664,446629878,110
43610936,446611080,110
43610936,446611080,110
43610936,446611080,110
43610936,446611080,110
43610936,446611080,110
43610936,446611080,110
43610936,446611080,110
43592858,446351402,110
43598147,446368303,110
43586075,446356350,110
43582353,446356075,110
43582353,446356075,110
43582353,446356075,110
43583027,446370493,110
43570239,446362444,110
43570239,446362444,110
43579552,446376452,110
43579552,446376452,110
43594082,446366346,110
43594082,446366346,110
43594082,446366346,110
43594082,446366346,110
43611185,446343282,110
43611185,446343282,110
43611185,446343282,110
43667874,446560956,111
43667874,446560956,111
43667874,446560956,111
43667874,446560956,111
43667874,446560956,111
43667874,446560956,111
43667874,446560956,111
43667874,446560956,111
43667874,446560956,111
43667874,446560956,111
43667874,446560956,111
43667874,446560956,111
43667874,446560956,111
43667874,446560956,111
43667874,446560956,111
43667874,446560956,111
43667874,446560956,111
43667874,446560956,111
43688932,446497727,111
43688932,446497727,111
43703918,446555099,111
43703918,446555099,111
43703918,446555099,111
43703918,446555099,111
43703918,446555099,111
43703918,446555099,111
43703918,446555099,111
43703918,446555099,111
43703918,446555099,111
43703918,446555099,111
43703918,446555099,111
43703918,446555099,111
43703918,446555099,111
43703918,446555099,111
43703918,446555099,111
43703918,446555099,111
43703918,446555099,111
43714109,446542988,111
43714109,446542988,111
43714109,446542988,111
43714109,446542988,111
43714109,446542988,111
43714109,446542988,111
43714109,446542988,111
43714109,446542988,111
43714109,446542988,111
43705438,446569755,111
43705438,446569755,111
43705438,446569755,111
43705438,446569755,111
43705438,446569755,111
43705438,446569755,111
43705438,446569755,111
43705438,446569755,111
43705438,446569755,111
43705438,446569755,111
43705438,446569755,111
43705438,446569755,111
43705438,446569755,111
43705438,446569755,111
43705438,446569755,111
43705438,446569755,111
43705438,446569755,111
43705438,446569755,111
43701086,446559906,111
43701086,446559906,111
43716312,446531271,111
43716312,446531271,111
43716312,446531271,111
43716312,446531271,111
43716312,446531271,111
43716312,446531271,111
43711299,446519700,111
43711299,446519700,111
43711299,446519700,111
43711299,446519700,111
43711299,446519700,111
43711299,446519700,111
43711299,446519700,111
43711299,446519700,111
43711299,446519700,111
43712475,446565574,111
43712475,446565574,111
43718006,446556580,111
43718006,446556580,111
43718006,446556580,111
43718006,446556580,111
43718006,446556580,111
43718006,446556580,111
43718006,446556580,111
43720885,446546818,111
43720885,446546818,111
43720885,446546818,111
43720885,446546818,111
43720885,446546818,111
43720885,446546818,111
43720885,446546818,111
43720885,446546818,111
43720885,446546818,111
43720885,446546818,111
43720885,446546818,111
43720885,446546818,111
43720885,446546818,111
43720885,446546818,111
43634272,446610929,111
43634272,446610929,111
43634272,446610929,111
43634272,446610929,111
43634272,446610929,111
43634272,446610929,111
43634272,446610929,111
43608664,446629878,111
43608664,446629878,111
43608664,446629878,111
43608664,446629878,111
43669158,446640193,111
43597771,446366189,111
43597771,446366189,111
43598147,446368303,111
43571823,446357735,111
43585049,446356367,111
43585049,446356367,111
43585047,446358338,111
43585981,446358739,111
43585241,446366799,111
43579552,446376452,111
43579552,446376452,111
43594968,446367555,111
43587128,446358907,111
43587128,446358907,111
43593346,446355621,111
43659006,446570971,112
43659006,446570971,112
43659006,446570971,112
43659006,446570971,112
43659006,446570971,112
43659006,446570971,112
43659006,446570971,112
43659006,446570971,112
43659006,446570971,112
43659006,446570971,112
43659006,446570971,112
43659006,446570971,112
43659006,446570971,112
43659006,446570971,112
43659006,446570971,112
43659006,446570971,112
43659006,446570971,112
43686632,446537758,112
43702446,446550740,112
43702446,446550740,112
43702446,446550740,112
43702446,446550740,112
43702446,446550740,112
43702446,446550740,112
43702446,446550740,112
43702446,446550740,112
43702446,446550740,112
43702446,446550740,112
43702446,446550740,112
43702446,446550740,112
43702446,446550740,112
43702446,446550740,112
43702446,446550740,112
43702446,446550740,112
43702446,446550740,112
43702446,446550740,112
43674965,446575415,112
43674965,446575415,112
43674965,446575415,112
43674965,446575415,112
43674965,446575415,112
43674965,446575415,112
43674965,446575415,112
43674965,446575415,112
43674883,446577975,112
43674883,446577975,112
43674883,446577975,112
43674883,446577975,112
43674883,446577975,112
43706577,446563970,112
43706577,446563970,112
43706577,446563970,112
43706577,446563970,112
43706577,446563970,112
43706577,446563970,112
43706577,446563970,112
43706577,446563970,112
43706577,446563970,112
43706577,446563970,112
43706577,446563970,112
43706577,446563970,112
43706577,446563970,112
43706577,446563970,112
43706577,446563970,112
43706577,446563970,112
43701086,446559906,112
43701086,446559906,112
43694948,446514747,112
43694948,446514747,112
43694948,446514747,112
43694948,446514747,112
43694948,446514747,112
43694948,446514747,112
43694948,446514747,112
43694948,446514747,112
43694948,446514747,112
43718006,446556580,112
43718006,446556580,112
43718006,446556580,112
43718006,446556580,112
43718006,446556580,112
43718006,446556580,112
43718006,446556580,112
43718006,446556580,112
43718006,446556580,112
43718006,446556580,112
43718006,446556580,112
43718006,446556580,112
43718006,446556580,112
43718006,446556580,112
43718006,446556580,112
43718006,446556580,112
43718006,446556580,112
43718006,446556580,112
43718006,446556580,112
43718006,446556580,112
43718006,446556580,112
43718006,446556580,112
43718006,446556580,112
43718006,446556580,112
43718006,446556580,112
43718006,446556580,112
43718006,446556580,112
43718006,446556580,112
43680267,446640880,112
43680267,446640880,112
43680267,446640880,112
43680267,446640880,112
43680267,446640880,112
43680267,446640880,112
43680267,446640880,112
43680267,446640880,112
43680267,446640880,112
43680267,446640880,112
43680267,446640880,112
43605478,446610633,112
43605478,446610633,112
43605478,446610633,112
43605478,446610633,112
43619831,446610589,112
43619831,446610589,112
43619831,446610589,112
43619831,446610589,112
43619831,446610589,112
43619831,446610589,112
43619831,446610589,112
43619831,446610589,112
43619831,446610589,112
43619831,446610589,112
43619831,446610589,112
43619831,446610589,112
43619831,446610589,112
43619831,446610589,112
43633717,446639792,112
43633717,446639792,112
43633717,446639792,112
43633717,446639792,112
43633717,446639792,112
43633717,446639792,112
43633717,446639792,112
43633717,446639792,112
43634272,446610929,112
43634272,446610929,112
43608664,446629878,112
43608664,446629878,112
43608664,446629878,112
43608664,446629878,112
43608664,446629878,112
43608664,446629878,112
43608664,446629878,112
43608664,446629878,112
43608664,446629878,112
43608664,446629878,112
43608664,446629878,112
43608664,446629878,112
43608664,446629878,112
43608664,446629878,112
43608664,446629878,112
43608664,446629878,112
43608664,446629878,112
43608664,446629878,112
43608664,446629878,112
43608664,446629878,112
43610936,446611080,112
43610936,446611080,112
43592858,446351402,112
43597771,446366189,112
43601925,446360507,112
43598147,446368303,112
43571823,446357735,112
43571823,446357735,112
43571823,446357735,112
43577631,446362110,112
43589910,446359237,112
43578263,446366408,112
43583027,446370493,112
43583027,446370493,112
43572120,446363099,112
43573567,446361712,112
43611185,446343282,112
43667944,446581734,113
43667944,446581734,113
43667944,446581734,113
43667944,446581734,113
43661005,446555745,113
43661005,446555745,113
43661005,446555745,113
43661005,446555745,113
43660918,446558573,113
43660918,446558573,113
43660918,446558573,113
43660918,446558573,113
43659986,446564051,113
43659986,446564051,113
43659986,446564051,113
43659986,446564051,113
43659986,446564051,113
43659986,446564051,113
43659986,446564051,113
43659986,446564051,113
43659986,446564051,113
43659986,446564051,113
43659986,446564051,113
43659986,446564051,113
43659986,446564051,113
43659986,446564051,113
43659986,446564051,113
43659986,446564051,113
43659986,446564051,113
43659986,446564051,113
43675891,446522620,113
43675891,446522620,113
43675891,446522620,113
43675891,446522620,113
43675891,446522620,113
43675891,446522620,113
43675891,446522620,113
43675891,446522620,113
43675891,446522620,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43679774,446533024,113
43714109,446542988,113
43714109,446542988,113
43714109,446542988,113
43714109,446542988,113
43714109,446542988,113
43714109,446542988,113
43714109,446542988,113
43714109,446542988,113
43714109,446542988,113
43674965,446575415,113
43674965,446575415,113
43674965,446575415,113
43674965,446575415,113
43674965,446575415,113
43674965,446575415,113
43674965,446575415,113
43674965,446575415,113
43674965,446575415,113
43674965,446575415,113
43674965,446575415,113
43674965,446575415,113
43674965,446575415,113
43674965,446575415,113
43674965,446575415,113
43674965,446575415,113
43674883,446577975,113
43674883,446577975,113
43674883,446577975,113
43674883,446577975,113
43674883,446577975,113
43674883,446577975,113
43674883,446577975,113
43674883,446577975,113
43674883,446577975,113
43674883,446577975,113
43674883,446577975,113
43674883,446577975,113
43674883,446577975,113
43674883,446577975,113
43674883,446577975,113
43674883,446577975,113
43674883,446577975,113
43674883,446577975,113
43674883,446577975,113
43697981,446579649,113
43697981,446579649,113
43697981,446579649,113
43697981,446579649,113
43702584,446579897,113
43702584,446579897,113
43702584,446579897,113
43702584,446579897,113
43702584,446579897,113
43702584,446579897,113
43702584,446579897,113
43702584,446579897,113
43702584,446579897,113
43702584,446579897,113
43702584,446579897,113
43702584,446579897,113
43702584,446579897,113
43702584,446579897,113
43702584,446579897,113
43702584,446579897,113
43701086,446559906,113
43689089,446510505,113
43689089,446510505,113
43689089,446510505,113
43689089,446510505,113
43689089,446510505,113
43716312,446531271,113
43694948,446514747,113
43694948,446514747,113
43694948,446514747,113
43694948,446514747,113
43694948,446514747,113
43694948,446514747,113
43694948,446514747,113
43694948,446514747,113
43694948,446514747,113
43694948,446514747,113
43694948,446514747,113
43694948,446514747,113
43694948,446514747,113
43694948,446514747,113
43694948,446514747,113
43694948,446514747,113
43694948,446514747,113
43694948,446514747,113
43691303,446517523,113
43691303,446517523,113
43691303,446517523,113
43691303,446517523,113
43691303,446517523,113
43691303,446517523,113
43691303,446517523,113
43691303,446517523,113
43691303,446517523,113
43691303,446517523,113
43691303,446517523,113
43691303,446517523,113
43691303,446517523,113
43691303,446517523,113
43691303,446517523,113
43691303,446517523,113
43691303,446517523,113
43691303,446517523,113
43714357,446514331,113
43714357,446514331,113
43714357,446514331,113
43714357,446514331,113
43714357,446514331,113
43714357,446514331,113
43714357,446514331,113
43714357,446514331,113
43714357,446514331,113
43714357,446514331,113
43714357,446514331,113
43714357,446514331,113
43714357,446514331,113
43714357,446514331,113
43714357,446514331,113
43714357,446514331,113
43714357,446514331,113
