x,y,tam
43539399,446500701,51
43545540,446504759,51
43553267,446455304,51
43551195,446458537,51
43549984,446474701,51
43545636,446436687,51
43520538,446450085,52
43522404,446481547,52
43523322,446508243,52
43523322,446508243,52
43526469,446499996,52
43526469,446499996,52
43524857,446511646,52
43485043,446466757,52
43539936,446436813,52
43532470,446451967,52
43536281,446466200,52
43532772,446492006,52
43532772,446492006,52
43532772,446492006,52
43532772,446492006,52
43530760,446507040,52
43540388,446450232,52
43542652,446457786,52
43548492,446461375,52
43538600,446476206,52
43552986,446443605,52
43549058,446436798,52
43548391,446451413,52
43548391,446451413,52
43554349,446457749,52
43549985,446456030,52
43554965,446454843,52
43552701,446472769,52
43549649,446503060,52
43527246,446442152,53
43526432,446485084,53
43526432,446485084,53
43526432,446485084,53
43522404,446481547,53
43519244,446494850,53
43523322,446508243,53
43523322,446508243,53
43485043,446466757,53
43509950,446481949,53
43511697,446482443,53
43509945,446516942,53
43517352,446512990,53
43517352,446512990,53
43517352,446512990,53
43536702,446436023,53
43538207,446436035,53
43532062,446446764,53
43534888,446447790,53
43532470,446451967,53
43530380,446465764,53
43530380,446465764,53
43530380,446465764,53
43530380,446465764,53
43530760,446507040,53
43530760,446507040,53
43530760,446507040,53
43530760,446507040,53
43530760,446507040,53
43530760,446507040,53
43530760,446507040,53
43530760,446507040,53
43530760,446507040,53
43530760,446507040,53
43530760,446507040,53
43530760,446507040,53
43530760,446507040,53
43530760,446507040,53
43530760,446507040,53
43530760,446507040,53
43530760,446507040,53
43530760,446507040,53
43530760,446507040,53
43530760,446507040,53
43539231,446447526,53
43539231,446447526,53
43539231,446447526,53
43539231,446447526,53
43540388,446450232,53
43541150,446469645,53
43543336,446472059,53
43541480,446484556,53
43539765,446505533,53
43539765,446505533,53
43551691,446460632,53
43553301,446464714,53
43550991,446497235,53
43549649,446503060,53
43521873,446449921,54
43522404,446481547,54
43522404,446481547,54
43522404,446481547,54
43522404,446481547,54
43522404,446481547,54
43522404,446481547,54
43522404,446481547,54
43522404,446481547,54
43519244,446494850,54
43519244,446494850,54
43519244,446494850,54
43519244,446494850,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43523322,446508243,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43524857,446511646,54
43485043,446466757,54
43485043,446466757,54
43496213,446453786,54
43496213,446453786,54
43505682,446475618,54
43503313,446508817,54
43503313,446508817,54
43503313,446508817,54
43503313,446508817,54
43503313,446508817,54
43511504,446477570,54
43509950,446481949,54
43512640,446507036,54
43512640,446507036,54
43512640,446507036,54
43517352,446512990,54
43534888,446447790,54
43534888,446447790,54
43532117,446449628,54
43532470,446451967,54
43532470,446451967,54
43532470,446451967,54
43532470,446451967,54
43532470,446451967,54
43535483,446451781,54
43535483,446451781,54
43538291,446450405,54
43530760,446507040,54
43530760,446507040,54
43530760,446507040,54
43530760,446507040,54
43530760,446507040,54
43530760,446507040,54
43530760,446507040,54
43530760,446507040,54
43530760,446507040,54
43530760,446507040,54
43530760,446507040,54
43530760,446507040,54
43530760,446507040,54
43530760,446507040,54
43530760,446507040,54
43530760,446507040,54
43530760,446507040,54
43530760,446507040,54
43530760,446507040,54
43530760,446507040,54
43530760,446507040,54
43530760,446507040,54
43530760,446507040,54
43530760,446507040,54
43530760,446507040,54
43530760,446507040,54
43530760,446507040,54
43530760,446507040,54
43541150,446469645,54
43545451,446462141,54
43543336,446472059,54
43545540,446504759,54
43554844,446459934,54
43553301,446464714,54
43537355,446458550,54
43537355,446458550,54
43519244,446494850,55
43520308,446498446,55
43485043,446466757,55
43488763,446469025,55
43488763,446469025,55
43505682,446475618,55
43503313,446508817,55
43503313,446508817,55
43503313,446508817,55
43503313,446508817,55
43503313,446508817,55
43503313,446508817,55
43503313,446508817,55
43503313,446508817,55
43503313,446508817,55
43503313,446508817,55
43503313,446508817,55
43503313,446508817,55
43515078,446452295,55
43509526,446467584,55
43509945,446516942,55
43509945,446516942,55
43509945,446516942,55
43509945,446516942,55
43517352,446512990,55
43517352,446512990,55
43517352,446512990,55
43517352,446512990,55
43517352,446512990,55
43517352,446512990,55
43517352,446512990,55
43517352,446512990,55
43517352,446512990,55
43517352,446512990,55
43517352,446512990,55
43517352,446512990,55
43517352,446512990,55
43517352,446512990,55
43517352,446512990,55
43517352,446512990,55
43517352,446512990,55
43517352,446512990,55
43517352,446512990,55
43517352,446512990,55
43517352,446512990,55
43517352,446512990,55
43517352,446512990,55
43517352,446512990,55
43536156,446420516,55
43534888,446447790,55
43534888,446447790,55
43534888,446447790,55
43534888,446447790,55
43534888,446447790,55
43534888,446447790,55
43534888,446447790,55
43534888,446447790,55
43536561,446447731,55
43536561,446447731,55
43536561,446447731,55
43536561,446447731,55
43535529,446455273,55
43532772,446492006,55
43532772,446492006,55
43532772,446492006,55
43532772,446492006,55
43537518,446486109,55
43542177,446447411,55
43542177,446447411,55
43542177,446447411,55
43542177,446447411,55
43540340,446466455,55
43540340,446466455,55
43540340,446466455,55
43540340,446466455,55
43540340,446466455,55
43540340,446466455,55
43540340,446466455,55
43540340,446466455,55
43540340,446466455,55
43540340,446466455,55
43541801,446466094,55
43541801,446466094,55
43541507,446480827,55
43543026,446484045,55
43538520,446492884,55
43538520,446492884,55
43545540,446504759,55
43545540,446504759,55
43550268,446438029,55
43551667,446455618,55
43548343,446470289,55
43548132,446482718,55
43537355,446458550,55
43537355,446458550,55
43527246,446442152,56
43520538,446450085,56
43526432,446485084,56
43526432,446485084,56
43526432,446485084,56
43520308,446498446,56
43520308,446498446,56
43520308,446498446,56
43520308,446498446,56
43520308,446498446,56
43485043,446466757,56
43497966,446453064,56
43499184,446462814,56
43503313,446508817,56
43503313,446508817,56
43503313,446508817,56
43503313,446508817,56
43503313,446508817,56
43503313,446508817,56
43503313,446508817,56
43503313,446508817,56
43503313,446508817,56
43503313,446508817,56
43503313,446508817,56
43504731,446461042,56
43504731,446461042,56
43504731,446461042,56
43516450,446463296,56
43516450,446463296,56
43516450,446463296,56
43516450,446463296,56
43511697,446482443,56
43531430,446421576,56
43532386,446435902,56
43532386,446435902,56
43532386,446435902,56
43532386,446435902,56
43538207,446436035,56
43532062,446446764,56
43532062,446446764,56
43532062,446446764,56
43532062,446446764,56
43532062,446446764,56
43532062,446446764,56
43532062,446446764,56
43532062,446446764,56
43536561,446447731,56
43532470,446451967,56
43532470,446451967,56
43532470,446451967,56
43532470,446451967,56
43532470,446451967,56
43532470,446451967,56
43532470,446451967,56
43532470,446451967,56
43535483,446451781,56
43535483,446451781,56
43535483,446451781,56
43535483,446451781,56
43535483,446451781,56
43535483,446451781,56
43535483,446451781,56
43535483,446451781,56
43530760,446507040,56
43539231,446447526,56
43542177,446447411,56
43547709,446444005,56
43549657,446443838,56
43545863,446438477,56
43545863,446438477,56
43540388,446450232,56
43540388,446450232,56
43540388,446450232,56
43540388,446450232,56
43540388,446450232,56
43540388,446450232,56
43540388,446450232,56
43540388,446450232,56
43542551,446469260,56
43540724,446476836,56
43542623,446477070,56
43548526,446492311,56
43545540,446504759,56
43545457,446512091,56
43547071,446511978,56
43552437,446441924,56
43552437,446441924,56
43551571,446440593,56
43551571,446440593,56
43550905,446439294,56
43550905,446439294,56
43550268,446438029,56
43552883,446470919,56
43552883,446470919,56
43526439,446450666,57
43526439,446450666,57
43526439,446450666,57
43526439,446450666,57
43520347,446467327,57
43520347,446467327,57
43520347,446467327,57
43520347,446467327,57
43526432,446485084,57
43526432,446485084,57
43526432,446485084,57
43526432,446485084,57
43526432,446485084,57
43526432,446485084,57
43526432,446485084,57
43526432,446485084,57
43526432,446485084,57
43519810,446496682,57
43519810,446496682,57
43519810,446496682,57
43519810,446496682,57
43517739,446516144,57
43519280,446516024,57
43520620,446515975,57
43497498,446464930,57
43497498,446464930,57
43496111,446474645,57
43504476,446447782,57
43505682,446475618,57
43503313,446508817,57
43503313,446508817,57
43503313,446508817,57
43503313,446508817,57
43503313,446508817,57
43503313,446508817,57
43503313,446508817,57
43503313,446508817,57
43511176,446468794,57
43513135,446467999,57
43509950,446481949,57
43509950,446481949,57
43509950,446481949,57
43507073,446517096,57
43507073,446517096,57
43507073,446517096,57
43507073,446517096,57
43513671,446514411,57
43513671,446514411,57
43513671,446514411,57
43513671,446514411,57
43513681,446513295,57
43517352,446512990,57
43517352,446512990,57
43517352,446512990,57
43517352,446512990,57
43517352,446512990,57
43517352,446512990,57
43517352,446512990,57
43517352,446512990,57
43517352,446512990,57
43517352,446512990,57
43517352,446512990,57
43517352,446512990,57
43536702,446436023,57
43532470,446451967,57
43532470,446451967,57
43532470,446451967,57
43532470,446451967,57
43532470,446451967,57
43532470,446451967,57
43532470,446451967,57
43532470,446451967,57
43538291,446450405,57
43538291,446450405,57
43538291,446450405,57
43538291,446450405,57
43538291,446450405,57
43538291,446450405,57
43538291,446450405,57
43538291,446450405,57
43537518,446486109,57
43537518,446486109,57
43537518,446486109,57
43537518,446486109,57
43537518,446486109,57
43537518,446486109,57
43537518,446486109,57
43537518,446486109,57
43540438,446496824,57
43540438,446496824,57
43542177,446447411,57
43542177,446447411,57
43542177,446447411,57
43542177,446447411,57
43545296,446442941,57
43545296,446442941,57
43545500,446441355,57
43545500,446441355,57
43545750,446439791,57
43545750,446439791,57
43540724,446476836,57
43543336,446472059,57
43548663,446485872,57
43548663,446485872,57
43541496,446491767,57
43541496,446491767,57
43541987,446493220,57
43541987,446493220,57
43544682,446495377,57
43548039,446493728,57
43539399,446500701,57
43539399,446500701,57
43545540,446504759,57
43545540,446504759,57
43545540,446504759,57
43545540,446504759,57
43548343,446470289,57
43548343,446470289,57
43549314,446497013,57
43537355,446458550,57
43537355,446458550,57
43537355,446458550,57
43537355,446458550,57
43524307,446452532,58
43524307,446452532,58
43524307,446452532,58
43524307,446452532,58
43520347,446467327,58
43520347,446467327,58
43520347,446467327,58
43520347,446467327,58
43526432,446485084,58
43526432,446485084,58
43526432,446485084,58
43526432,446485084,58
43526432,446485084,58
43526432,446485084,58
43526432,446485084,58
43526432,446485084,58
43524120,446476690,58
43521846,446499600,58
43521846,446499600,58
43520620,446515975,58
43485043,446466757,58
43497498,446464930,58
43497498,446464930,58
43501693,446469242,58
43501693,446469242,58
43503313,446508817,58
43503313,446508817,58
43503313,446508817,58
43503313,446508817,58
43504731,446461042,58
43515888,446451222,58
43511031,446472708,58
43511031,446472708,58
43512043,446472479,58
43512043,446472479,58
43514084,446471822,58
43514084,446471822,58
43504570,446514768,58
43504570,446514768,58
43504570,446514768,58
43504570,446514768,58
43508559,446517046,58
43508559,446517046,58
43508559,446517046,58
43508559,446517046,58
43511358,446516926,58
43511358,446516926,58
43511358,446516926,58
43511358,446516926,58
43511358,446516926,58
43511358,446516926,58
43511358,446516926,58
43511358,446516926,58
43517352,446512990,58
43517352,446512990,58
43517352,446512990,58
43517352,446512990,58
43518369,446436808,58
43518369,446436808,58
43518369,446436808,58
43518919,446433898,58
43524202,446425845,58
43524202,446425845,58
43524202,446425845,58
43524202,446425845,58
43534888,446447790,58
43534888,446447790,58
43534888,446447790,58
43534888,446447790,58
43534888,446447790,58
43534888,446447790,58
43534888,446447790,58
43534888,446447790,58
43532470,446451967,58
43532470,446451967,58
43532470,446451967,58
43532470,446451967,58
43535483,446451781,58
43535483,446451781,58
43535483,446451781,58
43535483,446451781,58
43535483,446451781,58
43535483,446451781,58
43535483,446451781,58
43535483,446451781,58
43536281,446466200,58
43536281,446466200,58
43537575,446497478,58
43537575,446497478,58
43537575,446497478,58
43537575,446497478,58
43538424,446466282,58
43542782,446480373,58
43538520,446492884,58
43538520,446492884,58
43538520,446492884,58
43538520,446492884,58
43538520,446492884,58
43538520,446492884,58
43538520,446492884,58
43538520,446492884,58
43538520,446492884,58
43538520,446492884,58
43538520,446492884,58
43538520,446492884,58
43538520,446492884,58
43538520,446492884,58
43538520,446492884,58
43538520,446492884,58
43539399,446500701,58
43539399,446500701,58
43539399,446500701,58
43539399,446500701,58
43539399,446500701,58
43539399,446500701,58
43548132,446482718,58
43549649,446503060,58
43549649,446503060,58
43549649,446503060,58
43549649,446503060,58
43549649,446503060,58
43549649,446503060,58
43549649,446503060,58
43549649,446503060,58
43537355,446458550,58
43519810,446496682,59
43519280,446516024,59
43497498,446464930,59
43496213,446453786,59
43504476,446447782,59
43500689,446461591,59
43501975,446460964,59
43510483,446452101,59
43510483,446452101,59
43515888,446451222,59
43510415,446466537,59
43516573,446467592,59
43509950,446481949,59
43509950,446481949,59
43509950,446481949,59
43504416,446503491,59
43504416,446503491,59
43505356,446516584,59
43513176,446516261,59
43513671,446514411,59
43513671,446514411,59
43513671,446514411,59
43513671,446514411,59
43517352,446512990,59
43517352,446512990,59
43517383,446509585,59
43517383,446509585,59
43515033,446510648,59
43515033,446510648,59
43518369,446436808,59
43518369,446436808,59
43518369,446436808,59
43538207,446436035,59
43539936,446436813,59
43531753,446441398,59
43531753,446441398,59
43531753,446441398,59
43531753,446441398,59
43536561,446447731,59
43536561,446447731,59
43536561,446447731,59
43536561,446447731,59
43532117,446449628,59
43532117,446449628,59
43532117,446449628,59
43532117,446449628,59
43532117,446449628,59
43532117,446449628,59
43532117,446449628,59
43532117,446449628,59
43536281,446466200,59
43539231,446447526,59
43539231,446447526,59
43539231,446447526,59
43539231,446447526,59
43544639,446444731,59
43543026,446484045,59
43541496,446491767,59
43541496,446491767,59
43541496,446491767,59
43541496,446491767,59
43545540,446504759,59
43545540,446504759,59
43545540,446504759,59
43545540,446504759,59
43548760,446515264,59
43549984,446474701,59
43549984,446474701,59
43491105,446471894,59
43515714,446471268,59
43537355,446458550,59
43537355,446458550,59
43527246,446442152,60
43500689,446461591,60
43508570,446512507,60
43508570,446512507,60
43508570,446512507,60
43515888,446451222,60
43516573,446467592,60
43512731,446478335,60
43509135,446473043,60
43504416,446503491,60
43504416,446503491,60
43504570,446514768,60
43504570,446514768,60
43504570,446514768,60
43504570,446514768,60
43507073,446517096,60
43507073,446517096,60
43507073,446517096,60
43507073,446517096,60
43508559,446517046,60
43508559,446517046,60
43508559,446517046,60
43508559,446517046,60
43509945,446516942,60
43509945,446516942,60
43509945,446516942,60
43509945,446516942,60
43511358,446516926,60
43517352,446512990,60
43532679,446430928,60
43532679,446430928,60
43532679,446430928,60
43532679,446430928,60
43538207,446436035,60
43539936,446436813,60
43537898,446454851,60
43538026,446462042,60
43538026,446462042,60
43538026,446462042,60
43538026,446462042,60
43538026,446462042,60
43538026,446462042,60
43538026,446462042,60
43538026,446462042,60
43538026,446462042,60
43538026,446462042,60
43538026,446462042,60
43538026,446462042,60
43538026,446462042,60
43538026,446462042,60
43538026,446462042,60
43538026,446462042,60
43537575,446497478,60
43537575,446497478,60
43537332,446515454,60
43543279,446428183,60
43538424,446466282,60
43545718,446479354,60
43541987,446493220,60
43541987,446493220,60
43541987,446493220,60
43541987,446493220,60
43545540,446504759,60
43545540,446504759,60
43545540,446504759,60
43545540,446504759,60
43545540,446504759,60
43545540,446504759,60
43545540,446504759,60
43545540,446504759,60
43545540,446504759,60
43545540,446504759,60
43545540,446504759,60
43545540,446504759,60
43549314,446497013,60
43506068,446477329,60
43506068,446477329,60
43506068,446477329,60
43506068,446477329,60
43545636,446436687,60
43543396,446501908,60
43537355,446458550,60
43519924,446469056,61
43519924,446469056,61
43519924,446469056,61
43519924,446469056,61
43519924,446469056,61
43519924,446469056,61
43519924,446469056,61
43519924,446469056,61
43515061,446482930,61
43515061,446482930,61
43516835,446483154,61
43516835,446483154,61
43523322,446508243,61
43523322,446508243,61
43523322,446508243,61
43523322,446508243,61
43524857,446511646,61
43524857,446511646,61
43524857,446511646,61
43524857,446511646,61
43496213,446453786,61
43503313,446508817,61
43503313,446508817,61
43503313,446508817,61
43503313,446508817,61
43503313,446508817,61
43503313,446508817,61
43503313,446508817,61
43503313,446508817,61
43508570,446512507,61
43515888,446451222,61
43512597,446464614,61
43515094,446468184,61
43515094,446468184,61
43513538,446479818,61
43509945,446516942,61
43517352,446512990,61
43517352,446512990,61
43517352,446512990,61
43518369,446436808,61
43518369,446436808,61
43518369,446436808,61
43536702,446436023,61
43536702,446436023,61
43536702,446436023,61
43536702,446436023,61
43536281,446466200,61
43536281,446466200,61
43532772,446492006,61
43532772,446492006,61
43532772,446492006,61
43537420,446488357,61
43537420,446488357,61
43530760,446507040,61
43530760,446507040,61
43545296,446442941,61
43545863,446438477,61
43545863,446438477,61
43548890,446479311,61
43548760,446515264,61
43543731,446512331,61
43548765,446511913,61
43551571,446440593,61
43551571,446440593,61
43552701,446472769,61
43551352,446481963,61
43490194,446470849,61
43543396,446501908,61
43543396,446501908,61
43519924,446469056,62
43519924,446469056,62
43519924,446469056,62
43514896,446474096,62
43514896,446474096,62
43522404,446481547,62
43522404,446481547,62
43516463,446481558,62
43516463,446481558,62
43519810,446496682,62
43519810,446496682,62
43519810,446496682,62
43519810,446496682,62
43513374,446459392,62
43515286,446479951,62
43515286,446479951,62
43515286,446479951,62
43515286,446479951,62
43515286,446479951,62
43515286,446479951,62
43515286,446479951,62
43515286,446479951,62
43513538,446479818,62
43513538,446479818,62
43513538,446479818,62
43513538,446479818,62
43513538,446479818,62
43511504,446477570,62
43511504,446477570,62
43511504,446477570,62
43511504,446477570,62
43504416,446503491,62
43504416,446503491,62
43524202,446425845,62
43524202,446425845,62
43524202,446425845,62
43524202,446425845,62
43532386,446435902,62
43532386,446435902,62
43532386,446435902,62
43532386,446435902,62
43539936,446436813,62
43531753,446441398,62
43531753,446441398,62
43531753,446441398,62
43542175,446438896,62
43542175,446438896,62
43529508,446466907,62
43533331,446465805,62
43538026,446462042,62
43538026,446462042,62
43538026,446462042,62
43538026,446462042,62
43538026,446462042,62
43538026,446462042,62
43538026,446462042,62
43538026,446462042,62
43537420,446488357,62
43537420,446488357,62
43537420,446488357,62
43537420,446488357,62
43537420,446488357,62
43537420,446488357,62
43530760,446507040,62
43530760,446507040,62
43535583,446515395,62
43539336,446514872,62
43536987,446512381,62
43538299,446432445,62
43543360,446433331,62
43545296,446442941,62
43545500,446441355,62
43545500,446441355,62
43545750,446439791,62
43545750,446439791,62
43545750,446439791,62
43545750,446439791,62
43545750,446439791,62
43545750,446439791,62
43545750,446439791,62
43545750,446439791,62
43545750,446439791,62
43545750,446439791,62
43545750,446439791,62
43545750,446439791,62
43545750,446439791,62
43545750,446439791,62
43545750,446439791,62
43545750,446439791,62
43545750,446439791,62
43545750,446439791,62
43541150,446469645,62
43541150,446469645,62
43545451,446462141,62
43538600,446476206,62
43539399,446500701,62
43548760,446515264,62
43548760,446515264,62
43548760,446515264,62
43552986,446443605,62
43552437,446441924,62
43552437,446441924,62
43550905,446439294,62
43550905,446439294,62
43550268,446438029,62
43550268,446438029,62
43548343,446470289,62
43552701,446472769,62
43552184,446469994,62
43552184,446469994,62
43552184,446469994,62
43552184,446469994,62
43552184,446469994,62
43552184,446469994,62
43552184,446469994,62
43552184,446469994,62
43552184,446469994,62
43502362,446473757,62
43545636,446436687,62
43543396,446501908,62
43543396,446501908,62
43543396,446501908,62
43543396,446501908,62
43543396,446501908,62
43543396,446501908,62
43543396,446501908,62
43543396,446501908,62
43543396,446501908,62
43543396,446501908,62
43543396,446501908,62
43543396,446501908,62
43526275,446446457,63
43526275,446446457,63
43526275,446446457,63
43526275,446446457,63
43526275,446446457,63
43526275,446446457,63
43526275,446446457,63
43526275,446446457,63
43526275,446446457,63
43526275,446446457,63
43526275,446446457,63
43526275,446446457,63
43526275,446446457,63
43526275,446446457,63
43526275,446446457,63
43526275,446446457,63
43526439,446450666,63
43526439,446450666,63
43526439,446450666,63
43526439,446450666,63
43525870,446449420,63
43514896,446474096,63
43526469,446499996,63
43526469,446499996,63
43496471,446470445,63
43501975,446460964,63
43504731,446461042,63
43515286,446479951,63
43516465,446501203,63
43516465,446501203,63
43516465,446501203,63
43516465,446501203,63
43516465,446501203,63
43516465,446501203,63
43516465,446501203,63
43516465,446501203,63
43513671,446514411,63
43529321,446433870,63
43529321,446433870,63
43529067,446438798,63
43529067,446438798,63
43529762,446437308,63
43529762,446437308,63
43530473,446435885,63
43530473,446435885,63
43531184,446434395,63
43531184,446434395,63
43539936,446436813,63
43539936,446436813,63
43539936,446436813,63
43539936,446436813,63
43539936,446436813,63
43539936,446436813,63
43539936,446436813,63
43539936,446436813,63
43536561,446447731,63
43539390,446458192,63
43539390,446458192,63
43539390,446458192,63
43538026,446462042,63
43538026,446462042,63
43538026,446462042,63
43538026,446462042,63
43538026,446462042,63
43538026,446462042,63
43538026,446462042,63
43538026,446462042,63
43538026,446462042,63
43538026,446462042,63
43538026,446462042,63
43538026,446462042,63
43538026,446462042,63
43538026,446462042,63
43538026,446462042,63
43538026,446462042,63
43538026,446462042,63
43538026,446462042,63
43538026,446462042,63
43536286,446510971,63
43536286,446510971,63
43535536,446509597,63
43535536,446509597,63
43538602,446430750,63
43540481,446424621,63
43543360,446433331,63
43545102,446430827,63
43544220,446429505,63
43544220,446429505,63
43547709,446444005,63
43538600,446476206,63
43538600,446476206,63
43538600,446476206,63
43538600,446476206,63
43538600,446476206,63
43538600,446476206,63
43538600,446476206,63
43538600,446476206,63
43542759,446487917,63
43544607,446487368,63
43544607,446487368,63
43544607,446487368,63
43544385,446479904,63
43544385,446479904,63
43544385,446479904,63
43548890,446479311,63
43541480,446484556,63
43543026,446484045,63
43543026,446484045,63
43544753,446483576,63
43544753,446483576,63
43544753,446483576,63
43545540,446504759,63
43552986,446443605,63
43552986,446443605,63
43549058,446436798,63
43549058,446436798,63
43549058,446436798,63
43548343,446470289,63
43546750,446483406,63
43547613,446496631,63
43549649,446503060,63
43545636,446436687,63
43545636,446436687,63
43545636,446436687,63
43545636,446436687,63
43545636,446436687,63
43545636,446436687,63
43545636,446436687,63
43545636,446436687,63
43545636,446436687,63
43543396,446501908,63
43543396,446501908,63
43543396,446501908,63
43543396,446501908,63
43543396,446501908,63
43543396,446501908,63
43543396,446501908,63
43543396,446501908,63
43543396,446501908,63
43543396,446501908,63
43543396,446501908,63
43543396,446501908,63
43543396,446501908,63
43543396,446501908,63
43543396,446501908,63
43543396,446501908,63
43543396,446501908,63
43543396,446501908,63
43543396,446501908,63
43543396,446501908,63
43543396,446501908,63
43543396,446501908,63
43543396,446501908,63
43543396,446501908,63
43537355,446458550,63
43537355,446458550,63
43527246,446442152,64
43529846,446450029,64
43529846,446450029,64
43529846,446450029,64
43529846,446450029,64
43529846,446450029,64
43529846,446450029,64
43529846,446450029,64
43529846,446450029,64
43526432,446485084,64
43521481,446477412,64
43521481,446477412,64
43521481,446477412,64
43521481,446477412,64
43522999,446498129,64
43517739,446516144,64
43517739,446516144,64
43517739,446516144,64
43517739,446516144,64
43519280,446516024,64
43519280,446516024,64
43520620,446515975,64
43520620,446515975,64
43524895,446516196,64
43501693,446454700,64
43501975,446460964,64
