x,y,tam
43375894,446794592,44
43379233,446792418,44
43379233,446792418,44
43380002,446790926,44
43380002,446790926,44
43379263,446771564,44
43379263,446771564,44
43379263,446771564,44
43379263,446771564,44
43378556,446760188,44
43383134,446774803,45
43378265,446776012,45
43384309,446771191,45
43384309,446771191,45
43384904,446794524,45
43386046,446798348,45
43377639,446810168,45
43362042,446788332,45
43363602,446780991,45
43363602,446780991,45
43402937,446758491,45
43404975,446764228,45
43404975,446764228,45
43399078,446769954,45
43376966,446767937,45
43377825,446767305,45
43414484,446763198,45
43372983,446793945,45
43368231,446795471,45
43368231,446795471,45
43368231,446795471,45
43375244,446798231,45
43384974,446763119,45
43382821,446777278,45
43382821,446777278,45
43351809,446780908,45
43351809,446780908,45
43370267,446762692,45
43370267,446762692,45
43381599,446775044,46
43381599,446775044,46
43381599,446775044,46
43384250,446769539,46
43381774,446784312,46
43385635,446778434,46
43384025,446779441,46
43384904,446794524,46
43384904,446794524,46
43382374,446793859,46
43383574,446799890,46
43383574,446799890,46
43386046,446798348,46
43386046,446798348,46
43377639,446810168,46
43363700,446787039,46
43363700,446787039,46
43388910,446754555,46
43389490,446767924,46
43400763,446765289,46
43393553,446776557,46
43396048,446774287,46
43370127,446790057,46
43364983,446794859,46
43406926,446757136,46
43406926,446757136,46
43371196,446766976,46
43371196,446766976,46
43371196,446766976,46
43377825,446767305,46
43377825,446767305,46
43377825,446767305,46
43377825,446767305,46
43373768,446795343,46
43373768,446795343,46
43368231,446795471,46
43368231,446795471,46
43377056,446806604,46
43379263,446771564,46
43352879,446785169,46
43352879,446785169,46
43376628,446776644,47
43387741,446774381,47
43387543,446770242,47
43383336,446768132,47
43380091,446785002,47
43380091,446785002,47
43381774,446784312,47
43384025,446779441,47
43384025,446779441,47
43384904,446794524,47
43386046,446798348,47
43377639,446810168,47
43377639,446810168,47
43361427,446772266,47
43361427,446772266,47
43366482,446759807,47
43366482,446759807,47
43366654,446786991,47
43393473,446769958,47
43389490,446767924,47
43399121,446767065,47
43393553,446776557,47
43364002,446792980,47
43364002,446792980,47
43406926,446757136,47
43401983,446761325,47
43401983,446761325,47
43399078,446769954,47
43399078,446769954,47
43399078,446769954,47
43380402,446766923,47
43380402,446766923,47
43414484,446763198,47
43375581,446775323,47
43375581,446775323,47
43372911,446773409,47
43372911,446773409,47
43373140,446780370,47
43373140,446780370,47
43372983,446793945,47
43372983,446793945,47
43375244,446798231,47
43375244,446798231,47
43379295,446804005,47
43379295,446804005,47
43379295,446804005,47
43382821,446777278,47
43382821,446777278,47
43413696,446754927,47
43383336,446768132,48
43383336,446768132,48
43384309,446771191,48
43385635,446778434,48
43385635,446778434,48
43384025,446779441,48
43384025,446779441,48
43378770,446799053,48
43383276,446795575,48
43383276,446795575,48
43382306,446800618,48
43382306,446800618,48
43382306,446800618,48
43382306,446800618,48
43382306,446800618,48
43382306,446800618,48
43366482,446759807,48
43362042,446788332,48
43389490,446767924,48
43389490,446767924,48
43396762,446768522,48
43400763,446765289,48
43363602,446780991,48
43363602,446780991,48
43363602,446780991,48
43363602,446780991,48
43364983,446794859,48
43364983,446794859,48
43410585,446756237,48
43399078,446769954,48
43399078,446769954,48
43377825,446767305,48
43377825,446767305,48
43377825,446767305,48
43408776,446764138,48
43367660,446774126,48
43373140,446780370,48
43373140,446780370,48
43372983,446793945,48
43372983,446793945,48
43368231,446795471,48
43368231,446795471,48
43368231,446795471,48
43380002,446790926,48
43380002,446790926,48
43379263,446771564,48
43379263,446771564,48
43379263,446771564,48
43379263,446771564,48
43379263,446771564,48
43379263,446771564,48
43376708,446770198,48
43357325,446772893,48
43357325,446772893,48
43387249,446780599,48
43370267,446762692,48
43370267,446762692,48
43384250,446769539,49
43386172,446773300,49
43384904,446794524,49
43384904,446794524,49
43380659,446802214,49
43382306,446800618,49
43382306,446800618,49
43382306,446800618,49
43366482,446759807,49
43366482,446759807,49
43362042,446788332,49
43368790,446780312,49
43368790,446780312,49
43368790,446780312,49
43361962,446776582,49
43361962,446776582,49
43389490,446767924,49
43389490,446767924,49
43389490,446767924,49
43389490,446767924,49
43394799,446772183,49
43394799,446772183,49
43393127,446773273,49
43391760,446774582,49
43363602,446780991,49
43363602,446780991,49
43363602,446780991,49
43363602,446780991,49
43363602,446780991,49
43363602,446780991,49
43363602,446780991,49
43363602,446780991,49
43366582,446793272,49
43366582,446793272,49
43402063,446763430,49
43402063,446763430,49
43402063,446763430,49
43402063,446763430,49
43377825,446767305,49
43377825,446767305,49
43377825,446767305,49
43377825,446767305,49
43380402,446766923,49
43369998,446776930,49
43371199,446796784,49
43371199,446796784,49
43373768,446795343,49
43373768,446795343,49
43368231,446795471,49
43368231,446795471,49
43368231,446795471,49
43368231,446795471,49
43368231,446795471,49
43377592,446792689,49
43377592,446792689,49
43377592,446792689,49
43377592,446792689,49
43381889,446790855,49
43375212,446810244,49
43379263,446771564,49
43379263,446771564,49
43379263,446771564,49
43379263,446771564,49
43379263,446771564,49
43379263,446771564,49
43379263,446771564,49
43378182,446769759,49
43352879,446785169,49
43352879,446785169,49
43351809,446780908,49
43351809,446780908,49
43351809,446780908,49
43351809,446780908,49
43381599,446775044,50
43381599,446775044,50
43381599,446775044,50
43388321,446773854,50
43387485,446768847,50
43387485,446768847,50
43383336,446768132,50
43383336,446768132,50
43383336,446768132,50
43383336,446768132,50
43384250,446769539,50
43384250,446769539,50
43384250,446769539,50
43381774,446784312,50
43381774,446784312,50
43381774,446784312,50
43381774,446784312,50
43381774,446784312,50
43384025,446779441,50
43384025,446779441,50
43380773,446797232,50
43382306,446800618,50
43386046,446798348,50
43386046,446798348,50
43386046,446798348,50
43386046,446798348,50
43386046,446798348,50
43361427,446772266,50
43361427,446772266,50
43361427,446772266,50
43361427,446772266,50
43366482,446759807,50
43362042,446788332,50
43362042,446788332,50
43361962,446776582,50
43361962,446776582,50
43396048,446774287,50
43396048,446774287,50
43402937,446758491,50
43405835,446762569,50
43405478,446760848,50
43372271,446759430,50
43371196,446766976,50
43371196,446766976,50
43371196,446766976,50
43414484,446763198,50
43414691,446759380,50
43414691,446759380,50
43414691,446759380,50
43414691,446759380,50
43375581,446775323,50
43375581,446775323,50
43375581,446775323,50
43375581,446775323,50
43375581,446775323,50
43375581,446775323,50
43376220,446773476,50
43376220,446773476,50
43372011,446786704,50
43372011,446786704,50
43368231,446795471,50
43368231,446795471,50
43380002,446790926,50
43380002,446790926,50
43380002,446790926,50
43380002,446790926,50
43375244,446798231,50
43379295,446804005,50
43379263,446771564,50
43379263,446771564,50
43378182,446769759,50
43378182,446769759,50
43352879,446785169,50
43378556,446760188,50
43370267,446762692,50
43387543,446770242,51
43387485,446768847,51
43387485,446768847,51
43387485,446768847,51
43383336,446768132,51
43383336,446768132,51
43385562,446771824,51
43382374,446793859,51
43380647,446794492,51
43380659,446802214,51
43383574,446799890,51
43383574,446799890,51
43383574,446799890,51
43383574,446799890,51
43386046,446798348,51
43386046,446798348,51
43361427,446772266,51
43368776,446769707,51
43366482,446759807,51
43362042,446788332,51
43361962,446776582,51
43361962,446776582,51
43389490,446767924,51
43389490,446767924,51
43399121,446767065,51
43396048,446774287,51
43394799,446772183,51
43394799,446772183,51
43362882,446779013,51
43364764,446783500,51
43404975,446764228,51
43404975,446764228,51
43404975,446764228,51
43404975,446764228,51
43368766,446771911,51
43414484,446763198,51
43414484,446763198,51
43414484,446763198,51
43414484,446763198,51
43414484,446763198,51
43414484,446763198,51
43414484,446763198,51
43414484,446763198,51
43414484,446763198,51
43414484,446763198,51
43416459,446758464,51
43367660,446774126,51
43374236,446789229,51
43376084,446786623,51
43368231,446795471,51
43368231,446795471,51
43381889,446790855,51
43375930,446802669,51
43381727,446766342,51
43381727,446766342,51
43381727,446766342,51
43379263,446771564,51
43379263,446771564,51
43379114,446779268,51
43382821,446777278,51
43382821,446777278,51
43382821,446777278,51
43382821,446777278,51
43370726,446764678,51
43370726,446764678,51
43370726,446764678,51
43370726,446764678,51
43375532,446777518,52
43388321,446773854,52
43388321,446773854,52
43387485,446768847,52
43387485,446768847,52
43387485,446768847,52
43383336,446768132,52
43383336,446768132,52
43384309,446771191,52
43385562,446771824,52
43386172,446773300,52
43385635,446778434,52
43384025,446779441,52
43384025,446779441,52
43384904,446794524,52
43384904,446794524,52
43380647,446794492,52
43380647,446794492,52
43380647,446794492,52
43383574,446799890,52
43383574,446799890,52
43383574,446799890,52
43383574,446799890,52
43383574,446799890,52
43386046,446798348,52
43386046,446798348,52
43368776,446769707,52
43362042,446788332,52
43362042,446788332,52
43362042,446788332,52
43366136,446776857,52
43389120,446766407,52
43394975,446768747,52
43400763,446765289,52
43393553,446776557,52
43393553,446776557,52
43396048,446774287,52
43396048,446774287,52
43394799,446772183,52
43366582,446793272,52
43366582,446793272,52
43402937,446758491,52
43402937,446758491,52
43402937,446758491,52
43402937,446758491,52
43402937,446758491,52
43402937,446758491,52
43402937,446758491,52
43402937,446758491,52
43402937,446758491,52
43402937,446758491,52
43402937,446758491,52
43402937,446758491,52
43402937,446758491,52
43402937,446758491,52
43402937,446758491,52
43402937,446758491,52
43402937,446758491,52
43403567,446755882,52
43400163,446755439,52
43400704,446755264,52
43406926,446757136,52
43406926,446757136,52
43406926,446757136,52
43406793,446764785,52
43406793,446764785,52
43406793,446764785,52
43401983,446761325,52
43399078,446769954,52
43399078,446769954,52
43372271,446759430,52
43380402,446766923,52
43380402,446766923,52
43369998,446776930,52
43369998,446776930,52
43369998,446776930,52
43369998,446776930,52
43369998,446776930,52
43368766,446771911,52
43416862,446761828,52
43375581,446775323,52
43375581,446775323,52
43375881,446772269,52
43375881,446772269,52
43376084,446786623,52
43376084,446786623,52
43368231,446795471,52
43368231,446795471,52
43368231,446795471,52
43368231,446795471,52
43368231,446795471,52
43377592,446792689,52
43377592,446792689,52
43377592,446792689,52
43377592,446792689,52
43373538,446801335,52
43379295,446804005,52
43379295,446804005,52
43372869,446804466,52
43381727,446766342,52
43382366,446765463,52
43379263,446771564,52
43378182,446769759,52
43378182,446769759,52
43378182,446769759,52
43378182,446769759,52
43378182,446769759,52
43378182,446769759,52
43378182,446769759,52
43378182,446769759,52
43382821,446777278,52
43352879,446785169,52
43352879,446785169,52
43352879,446785169,52
43355316,446784713,52
43378556,446760188,52
43378556,446760188,52
43378556,446760188,52
43378556,446760188,52
43380081,446807200,52
43370726,446764678,52
43388504,446771625,53
43387485,446768847,53
43387485,446768847,53
43381774,446784312,53
43381774,446784312,53
43381774,446784312,53
43381774,446784312,53
43381774,446784312,53
43381774,446784312,53
43383276,446795575,53
43383276,446795575,53
43380647,446794492,53
43380647,446794492,53
43380647,446794492,53
43380647,446794492,53
43383574,446799890,53
43383574,446799890,53
43383574,446799890,53
43386046,446798348,53
43386046,446798348,53
43386046,446798348,53
43386046,446798348,53
43362042,446788332,53
43362042,446788332,53
43362042,446788332,53
43362042,446788332,53
43400763,446765289,53
43393553,446776557,53
43393553,446776557,53
43393553,446776557,53
43396048,446774287,53
43363602,446780991,53
43366582,446793272,53
43366582,446793272,53
43366582,446793272,53
43366582,446793272,53
43402937,446758491,53
43410585,446756237,53
43410585,446756237,53
43410585,446756237,53
43405835,446762569,53
43405835,446762569,53
43401983,446761325,53
43399078,446769954,53
43369998,446776930,53
43411888,446752031,53
43416459,446758464,53
43416459,446758464,53
43416459,446758464,53
43367660,446774126,53
43369166,446784597,53
43369166,446784597,53
43374236,446789229,53
43374236,446789229,53
43374236,446789229,53
43374236,446789229,53
43374236,446789229,53
43374236,446789229,53
43371199,446796784,53
43368231,446795471,53
43368231,446795471,53
43379649,446788161,53
43376810,446790949,53
43370590,446800182,53
43375930,446802669,53
43382366,446765463,53
43379263,446771564,53
43379263,446771564,53
43379263,446771564,53
43379263,446771564,53
43379263,446771564,53
43379263,446771564,53
43379263,446771564,53
43379114,446779268,53
43379114,446779268,53
43379114,446779268,53
43379114,446779268,53
43382821,446777278,53
43382821,446777278,53
43382821,446777278,53
43352879,446785169,53
43352879,446785169,53
43353454,446780468,53
43353454,446780468,53
43383134,446774803,54
43383134,446774803,54
43376628,446776644,54
43387543,446770242,54
43387543,446770242,54
43387543,446770242,54
43387543,446770242,54
43387543,446770242,54
43387543,446770242,54
43384250,446769539,54
43385562,446771824,54
43386172,446773300,54
43381774,446784312,54
43381774,446784312,54
43381774,446784312,54
43385635,446778434,54
43385635,446778434,54
43383276,446795575,54
43383276,446795575,54
43380647,446794492,54
43380647,446794492,54
43380647,446794492,54
43380647,446794492,54
43380659,446802214,54
43380659,446802214,54
43380659,446802214,54
43382306,446800618,54
43386046,446798348,54
43386046,446798348,54
43362042,446788332,54
43362042,446788332,54
43362042,446788332,54
43368790,446780312,54
43368790,446780312,54
43364646,446775373,54
43364646,446775373,54
43399121,446767065,54
43399121,446767065,54
43400763,446765289,54
43400763,446765289,54
43396298,446764097,54
43396298,446764097,54
43396298,446764097,54
43396048,446774287,54
43396048,446774287,54
43402937,446758491,54
43402937,446758491,54
43402937,446758491,54
43402937,446758491,54
43402937,446758491,54
43402937,446758491,54
43402937,446758491,54
43399479,446755662,54
43404975,446764228,54
43404975,446764228,54
43404975,446764228,54
43404975,446764228,54
43371861,446775941,54
43371861,446775941,54
43371411,446774669,54
43414484,446763198,54
43416862,446761828,54
43414691,446759380,54
43414691,446759380,54
43414691,446759380,54
43414691,446759380,54
43414691,446759380,54
43414691,446759380,54
43414691,446759380,54
43414691,446759380,54
43367536,446773115,54
43367536,446773115,54
43372911,446773409,54
43372911,446773409,54
43372911,446773409,54
43372011,446786704,54
43372011,446786704,54
43381889,446790855,54
43381889,446790855,54
43370590,446800182,54
43375930,446802669,54
43372869,446804466,54
43381296,446768903,54
43381296,446768903,54
43381296,446768903,54
43352879,446785169,54
43352879,446785169,54
43355316,446784713,54
43350978,446778001,54
43414009,446756191,54
43375532,446777518,55
43375532,446777518,55
43386586,446774814,55
43386586,446774814,55
43387543,446770242,55
43387543,446770242,55
43387485,446768847,55
43387485,446768847,55
43385562,446771824,55
43386172,446773300,55
43386172,446773300,55
43385635,446778434,55
43383276,446795575,55
43382374,446793859,55
43383574,446799890,55
43383574,446799890,55
43383574,446799890,55
43383574,446799890,55
43383574,446799890,55
43383574,446799890,55
43362158,446769693,55
43362158,446769693,55
43362042,446788332,55
43362042,446788332,55
43362042,446788332,55
43393473,446769958,55
43389120,446766407,55
43389120,446766407,55
43389120,446766407,55
43389120,446766407,55
43389120,446766407,55
43396762,446768522,55
43396762,446768522,55
43400763,446765289,55
43400763,446765289,55
43393127,446773273,55
43393127,446773273,55
43391760,446774582,55
43391760,446774582,55
43370127,446790057,55
43364002,446792980,55
43406926,446757136,55
43409234,446757364,55
43409234,446757364,55
43410585,446756237,55
43406793,446764785,55
43406793,446764785,55
43401983,446761325,55
43401983,446761325,55
43369998,446776930,55
43369998,446776930,55
43411888,446752031,55
43414484,446763198,55
43414484,446763198,55
43375581,446775323,55
43375581,446775323,55
43375581,446775323,55
43374236,446789229,55
43374236,446789229,55
43372011,446786704,55
43372011,446786704,55
43373140,446780370,55
43373140,446780370,55
43373140,446780370,55
43373140,446780370,55
43371199,446796784,55
43368231,446795471,55
43368231,446795471,55
43377592,446792689,55
43377592,446792689,55
43377592,446792689,55
43377592,446792689,55
43373538,446801335,55
43373538,446801335,55
43373538,446801335,55
43375244,446798231,55
43377056,446806604,55
43375930,446802669,55
43375930,446802669,55
43372869,446804466,55
43385725,446754824,55
43379263,446771564,55
43379263,446771564,55
43379263,446771564,55
43379263,446771564,55
43379114,446779268,55
43379114,446779268,55
43355316,446784713,55
43355316,446784713,55
43413696,446754927,55
43387741,446774381,56
43388504,446771625,56
43388504,446771625,56
43378520,446783030,56
43378520,446783030,56
43383276,446795575,56
43383276,446795575,56
43383276,446795575,56
43383276,446795575,56
43382374,446793859,56
43382374,446793859,56
43382374,446793859,56
43378605,446797450,56
43386046,446798348,56
43386046,446798348,56
43386046,446798348,56
43386046,446798348,56
43386046,446798348,56
43386046,446798348,56
43379931,446808921,56
43366930,446767965,56
43366930,446767965,56
43362042,446788332,56
43362042,446788332,56
43361962,446776582,56
43361962,446776582,56
43392177,446771146,56
43389120,446766407,56
43389120,446766407,56
43389120,446766407,56
43390070,446769854,56
43390070,446769854,56
43390070,446769854,56
43396762,446768522,56
43400763,446765289,56
43400763,446765289,56
43396298,446764097,56
43396298,446764097,56
43396298,446764097,56
43393553,446776557,56
43393553,446776557,56
43393553,446776557,56
43393553,446776557,56
43391760,446774582,56
43366183,446786188,56
43366183,446786188,56
43366183,446786188,56
43366183,446786188,56
43366183,446786188,56
43364983,446794859,56
43388006,446777036,56
43388006,446777036,56
43399375,446758986,56
43399375,446758986,56
43402937,446758491,56
43402937,446758491,56
43402937,446758491,56
43406793,446764785,56
43405478,446760848,56
43405478,446760848,56
43399078,446769954,56
43399078,446769954,56
43399078,446769954,56
43399078,446769954,56
43399078,446769954,56
43399078,446769954,56
43399078,446769954,56
43376813,446756693,56
43371411,446774669,56
43416862,446761828,56
43375581,446775323,56
43375881,446772269,56
43375881,446772269,56
43372096,446771602,56
43372096,446771602,56
43372096,446771602,56
43374236,446789229,56
43374236,446789229,56
43376084,446786623,56
43376084,446786623,56
43378461,446786313,56
43372399,446784347,56
43368231,446795471,56
43368231,446795471,56
43370607,446802331,56
43370607,446802331,56
43375930,446802669,56
43375930,446802669,56
43372869,446804466,56
43386285,446760068,56
43384974,446763119,56
43384974,446763119,56
43379263,446771564,56
43379263,446771564,56
43379263,446771564,56
43376708,446770198,56
43376708,446770198,56
43382821,446777278,56
43382821,446777278,56
43382821,446777278,56
43382821,446777278,56
43352879,446785169,56
43383134,446774803,57
43383134,446774803,57
43383134,446774803,57
43381599,446775044,57
43381599,446775044,57
43387543,446770242,57
43387543,446770242,57
43385635,446778434,57
43383276,446795575,57
43383276,446795575,57
43383276,446795575,57
43384904,446794524,57
43382374,446793859,57
43380659,446802214,57
43380659,446802214,57
43382306,446800618,57
43382306,446800618,57
43382306,446800618,57
43382306,446800618,57
43382306,446800618,57
43382306,446800618,57
43382306,446800618,57
43382306,446800618,57
43386046,446798348,57
43386046,446798348,57
43386046,446798348,57
43366930,446767965,57
43366930,446767965,57
43362042,446788332,57
43362042,446788332,57
43362042,446788332,57
43368010,446785922,57
43368010,446785922,57
43368010,446785922,57
43390070,446769854,57
43390070,446769854,57
43390070,446769854,57
43399121,446767065,57
43399121,446767065,57
43399121,446767065,57
43400763,446765289,57
43400763,446765289,57
43396298,446764097,57
43396298,446764097,57
43396298,446764097,57
43396298,446764097,57
43393553,446776557,57
43393553,446776557,57
43393553,446776557,57
43393553,446776557,57
43396048,446774287,57
43393127,446773273,57
43393127,446773273,57
43366582,446793272,57
43366582,446793272,57
43370127,446790057,57
43370127,446790057,57
43370127,446790057,57
43370127,446790057,57
43368625,446790094,57
43364983,446794859,57
43364002,446792980,57
43364002,446792980,57
43364002,446792980,57
43364002,446792980,57
43388006,446777036,57
43388006,446777036,57
43406793,446764785,57
43405835,446762569,57
43405835,446762569,57
43405835,446762569,57
43405835,446762569,57
43405835,446762569,57
43405478,446760848,57
43405478,446760848,57
43405478,446760848,57
43405478,446760848,57
43405478,446760848,57
43405478,446760848,57
43404352,446760941,57
43404352,446760941,57
43404352,446760941,57
43404352,446760941,57
43401983,446761325,57
43401983,446761325,57
43399078,446769954,57
43380083,446765466,57
43380083,446765466,57
43369998,446776930,57
43369998,446776930,57
43371861,446775941,57
43371861,446775941,57
43416862,446761828,57
43375881,446772269,57
43372096,446771602,57
43372096,446771602,57
43372096,446771602,57
43369166,446784597,57
43369166,446784597,57
43374236,446789229,57
43374236,446789229,57
43374236,446789229,57
43376084,446786623,57
43373140,446780370,57
43373140,446780370,57
43372983,446793945,57
43376810,446790949,57
43376810,446790949,57
43376046,446799838,57
43370318,446801216,57
43375212,446810244,57
43379295,446804005,57
43375930,446802669,57
43375930,446802669,57
43375930,446802669,57
43372869,446804466,57
43381727,446766342,57
43381727,446766342,57
43382366,446765463,57
43382366,446765463,57
43382366,446765463,57
43382366,446765463,57
43379263,446771564,57
43379263,446771564,57
43379263,446771564,57
43379263,446771564,57
43379263,446771564,57
43379263,446771564,57
43379263,446771564,57
43385162,446776208,57
43414009,446756191,57
43414009,446756191,57
43387249,446780599,57
43387249,446780599,57
43383134,446774803,58
43384250,446769539,58
43384250,446769539,58
43383397,446783175,58
43383397,446783175,58
43378520,446783030,58
43378520,446783030,58
43380008,446798288,58
43382152,446796255,58
43383276,446795575,58
43383276,446795575,58
43382374,446793859,58
43382306,446800618,58
43384868,446799184,58
43386046,446798348,58
43361427,446772266,58
43361427,446772266,58
43366930,446767965,58
43366930,446767965,58
43363700,446787039,58
43363700,446787039,58
43368010,446785922,58
43368010,446785922,58
43368010,446785922,58
43368010,446785922,58
43368010,446785922,58
43368010,446785922,58
43361962,446776582,58
43361962,446776582,58
43361962,446776582,58
43361962,446776582,58
43394975,446768747,58
43394975,446768747,58
43394975,446768747,58
43396762,446768522,58
43393127,446773273,58
43393127,446773273,58
43364983,446794859,58
43409234,446757364,58
43409234,446757364,58
43409234,446757364,58
43409234,446757364,58
43409234,446757364,58
43409234,446757364,58
43402063,446763430,58
43402063,446763430,58
43399078,446769954,58
43399078,446769954,58
43376966,446767937,58
43380083,446765466,58
43380083,446765466,58
43380083,446765466,58
43380083,446765466,58
43414484,446763198,58
43414484,446763198,58
43367660,446774126,58
43375581,446775323,58
43375581,446775323,58
43375581,446775323,58
43372911,446773409,58
43372911,446773409,58
43376084,446786623,58
43378461,446786313,58
43381889,446790855,58
43381889,446790855,58
43381889,446790855,58
43371114,446803257,58
43371114,446803257,58
43373538,446801335,58
43373538,446801335,58
43376046,446799838,58
43375244,446798231,58
43375930,446802669,58
43381296,446768903,58
43381296,446768903,58
43353521,446783175,58
43353521,446783175,58
43353521,446783175,58
43353521,446783175,58
43350978,446778001,58
43350978,446778001,58
43353454,446780468,58
43353454,446780468,58
43353454,446780468,58
43353454,446780468,58
43353454,446780468,58
43353454,446780468,58
43387249,446780599,58
43373383,446765916,58
43386586,446774814,59
43386586,446774814,59
43388504,446771625,59
43386325,446767113,59
43386325,446767113,59
43384907,446767511,59
43383336,446768132,59
43384250,446769539,59
43384250,446769539,59
43380008,446798288,59
43380008,446798288,59
43382152,446796255,59
43382152,446796255,59
43380647,446794492,59
43384868,446799184,59
43386046,446798348,59
43386046,446798348,59
43379931,446808921,59
43377639,446810168,59
43377639,446810168,59
43362158,446769693,59
43362158,446769693,59
43362158,446769693,59
43362158,446769693,59
43368776,446769707,59
43368776,446769707,59
43366930,446767965,59
43366930,446767965,59
43368206,446779335,59
43368206,446779335,59
43364646,446775373,59
43364646,446775373,59
43388910,446754555,59
43388910,446754555,59
43396762,446768522,59
43396762,446768522,59
43397559,446767245,59
43399121,446767065,59
43399121,446767065,59
43396298,446764097,59
43396298,446764097,59
43396298,446764097,59
43396298,446764097,59
43396298,446764097,59
43396298,446764097,59
43396298,446764097,59
43396298,446764097,59
43395795,446773353,59
43394799,446772183,59
43394799,446772183,59
43366582,446793272,59
43366582,446793272,59
43370127,446790057,59
43370127,446790057,59
43364983,446794859,59
43364002,446792980,59
43364002,446792980,59
43399375,446758986,59
43399375,446758986,59
43410585,446756237,59
43410585,446756237,59
43405478,446760848,59
43405478,446760848,59
43405478,446760848,59
43405478,446760848,59
43405478,446760848,59
43405478,446760848,59
43405478,446760848,59
43405478,446760848,59
43405478,446760848,59
43401983,446761325,59
43401983,446761325,59
43401983,446761325,59
43401983,446761325,59
43399078,446769954,59
43377825,446767305,59
43408776,446764138,59
43408776,446764138,59
43414484,446763198,59
43416862,446761828,59
43416862,446761828,59
43416862,446761828,59
43416862,446761828,59
43413103,446759316,59
43375581,446775323,59
43375581,446775323,59
43374119,446770725,59
43374119,446770725,59
43372911,446773409,59
43372911,446773409,59
43372911,446773409,59
43374236,446789229,59
43374236,446789229,59
43374236,446789229,59
43374236,446789229,59
43374236,446789229,59
43374236,446789229,59
43372983,446793945,59
43372983,446793945,59
43372983,446793945,59
43380476,446789147,59
43376810,446790949,59
43376810,446790949,59
43376046,446799838,59
43377056,446806604,59
43375930,446802669,59
43375930,446802669,59
43375930,446802669,59
43375930,446802669,59
43375930,446802669,59
43386285,446760068,59
43379263,446771564,59
43381296,446768903,59
43381296,446768903,59
43352879,446785169,59
43353521,446783175,59
43350978,446778001,59
43378265,446776012,60
43384907,446767511,60
43383336,446768132,60
43383336,446768132,60
43384309,446771191,60
43384309,446771191,60
43380091,446785002,60
43380091,446785002,60
43380091,446785002,60
43380091,446785002,60
43385065,446782246,60
43385635,446778434,60
43385635,446778434,60
43385635,446778434,60
43382152,446796255,60
43382374,446793859,60
43384868,446799184,60
43384868,446799184,60
43386046,446798348,60
43386046,446798348,60
43379931,446808921,60
43361962,446776582,60
43361962,446776582,60
43392177,446771146,60
43393473,446769958,60
43394975,446768747,60
43394975,446768747,60
43396762,446768522,60
43396762,446768522,60
43399121,446767065,60
43393553,446776557,60
43396048,446774287,60
43396048,446774287,60
43365893,446779025,60
43370127,446790057,60
43370127,446790057,60
43370127,446790057,60
43370127,446790057,60
43370127,446790057,60
43364983,446794859,60
43364002,446792980,60
43388006,446777036,60
43388006,446777036,60
43397122,446759270,60
43406926,446757136,60
43406926,446757136,60
43405478,446760848,60
43402063,446763430,60
43402063,446763430,60
43402063,446763430,60
43402063,446763430,60
43399078,446769954,60
43399078,446769954,60
43399078,446769954,60
43377825,446767305,60
43377825,446767305,60
43373638,446756510,60
43369998,446776930,60
43369998,446776930,60
43368766,446771911,60
