x,y,tipo,tamanyo
43443719,446519768,C,44
43442505,446518236,O,71
43442505,446518236,C,71
43442505,446518236,C,48
43438230,446530470,C,42
43440050,446530790,C,42
43441679,446531110,C,42
43443556,446531765,C,42
43445982,446532085,C,42
43447656,446532854,C,42
43444601,446532915,I,31
43479737,446504742,E,727
43479500,446516682,C,36
43479062,446514657,C,32
43479062,446514657,C,65
43479062,446514657,C,26
43479062,446514657,C,32
43479062,446514657,C,32
43483868,446517250,I,30
43487535,446517532,C,50
43487368,446511976,C,56
43487368,446511976,C,58
43487368,446511976,C,58
43487368,446511976,C,55
43479786,446523420,C,24
43483229,446523499,C,25
43484018,446530895,E,3979
43483199,446526270,I,30
43457941,446475649,C,6713
43457941,446475649,C,157
43457941,446475649,C,263
43451314,446481539,C,443
43451314,446481539,O,310
43451314,446481539,O,124
43451314,446481539,C,377
43451314,446481539,C,373
43451314,446481539,C,20
43451314,446481539,C,170
43451314,446481539,C,418
43451314,446481539,O,92
43451314,446481539,C,290
43451314,446481539,C,102
43446411,446491167,C,185
43446411,446491167,C,137
43447091,446490181,C,47
43450423,446489874,C,64
43450423,446489874,C,184
43461657,446486944,C,42
43459181,446483189,O,65
43454355,446485435,R,306
43447871,446494405,C,186
43461775,446489331,C,56
43459223,446489595,C,81
43459223,446489595,C,79
43457492,446489845,C,46
43457492,446489845,C,81
43455599,446490256,C,52
43455599,446490256,C,32
43453680,446490568,C,23
43453680,446490568,C,38
43453680,446490568,C,27
43452170,446491900,C,52
43452170,446491900,C,52
43447337,446493324,C,107
43449692,446500542,C,45
43449692,446500542,C,43
43449692,446500542,C,97
43449692,446500542,C,33
43451780,446496294,C,40
43448103,446497022,C,49
43448103,446497022,C,46
43449295,446499167,C,150
43449295,446499167,C,12
43449295,446499167,C,143
43455425,446496220,C,87
43455425,446496220,C,78
43455378,446499339,C,41
43454675,446498056,C,49
43459842,446492875,C,53
43459842,446492875,C,53
43459842,446492875,C,25
43459842,446492875,C,56
43459842,446492875,C,50
43459842,446492875,O,56
43459842,446492875,C,50
43459842,446492875,C,81
43462129,446490707,C,74
43462129,446490707,C,37
43458761,446491121,C,53
43455044,446491752,O,28
43449755,446505264,C,58
43449755,446505264,C,67
43449683,446503489,C,39
43449683,446503489,C,145
43452176,446508359,C,62
43452176,446508359,C,62
43453369,446508399,C,59
43453369,446508399,C,21
43453369,446508399,C,39
43455874,446507949,C,58
43455874,446507949,C,60
43456877,446507812,O,62
43456877,446507812,C,62
43457025,446501694,I,30
43452707,446500302,C,42
43452561,446498561,C,42
43452119,446505799,C,47
43449975,446509707,C,75
43449975,446509707,C,50
43449975,446509707,C,42
43449866,446508260,C,26
43449866,446508260,O,37
43449866,446508260,C,79
43451670,446519063,C,47
43452290,446516681,I,31
43451003,446515779,C,47
43450428,446514146,C,44
43448614,446512667,C,45
43456455,446516224,C,51
43459981,446516224,C,51
43452885,446512879,C,46
43452885,446512879,C,65
43452885,446512879,C,65
43452885,446512879,C,58
43456199,446512984,C,60
43457712,446512944,C,45
43457712,446512944,C,61
43459454,446512341,C,43
43452212,446527452,C,88
43452212,446527452,C,41
43454195,446526176,C,267
43454195,446526176,C,135
43456636,446526578,C,54
43456636,446526578,C,48
43459315,446523230,C,234
43459315,446523230,C,138
43459315,446523230,C,98
43459315,446523230,C,118
43450996,446522726,O,42
43452721,446522733,C,43
43454523,446522722,C,43
43455440,446520680,C,43
43457073,446520669,C,43
43458939,446520628,C,43
43453715,446530628,C,42
43451889,446530033,I,42
43450323,446529557,I,42
43448492,446530015,C,42
43486084,446523012,C,45
43486084,446523012,C,60
43486084,446523012,O,64
43488178,446522970,C,62
43488178,446522970,C,61
43488178,446522970,C,43
43489321,446520959,C,60
43489321,446520959,C,45
43490937,446521245,C,61
43490937,446521245,C,45
43489086,446525931,C,60
43489086,446525931,C,61
43492521,446526116,C,60
43492521,446526116,C,60
43496471,446528936,C,61
43496471,446528936,C,61
43493136,446522395,C,43
43493136,446522395,C,67
43493136,446522395,O,61
43494942,446522142,C,55
43496457,446520971,C,56
43496457,446520971,O,43
43498313,446521331,C,43
43498313,446521331,C,26
43498313,446521331,C,34
43498313,446521331,C,63
43495436,446520707,I,34
43409911,446486912,C,49
43409911,446486912,C,66
43417412,446494560,I,30
43417260,446491945,C,49
43417014,446488531,O,48
43416156,446487060,C,49
43413907,446488483,O,48
43413181,446494843,R,358
43419652,446503205,C,57
43419652,446503205,C,63
43419652,446503205,C,62
43419046,446498620,C,53
43416334,446503182,C,61
43415935,446501655,C,55
43415338,446498645,C,56
43414718,446497074,C,63
43413666,446505441,C,60
43413666,446505441,C,48
43413666,446505441,C,62
43412721,446502215,C,58
43412330,446500770,C,51
43411895,446498989,C,49
43413533,446511277,O,66
43413533,446511277,O,65
43414940,446509870,C,66
43416607,446509870,O,48
43418301,446508542,C,48
43418301,446508542,C,91
43418301,446508542,C,94
43421532,446506822,I,480
43501269,446536213,I,15
43507929,446533466,C,223
43507929,446533466,C,151
43507929,446533466,C,72
43507929,446533466,C,72
43507929,446533466,C,149
43507929,446533466,C,224
43507929,446533466,C,224
43507929,446533466,C,221
43507929,446533466,C,148
43507929,446533466,C,167
43507929,446533466,O,435
43507929,446533466,O,433
43507929,446533466,O,435
43422678,446489040,O,48
43419615,446488945,C,29
43419615,446488945,C,31
43419615,446488945,C,49
43425642,446488942,C,48
43425302,446487372,C,48
43428633,446488999,C,47
43428222,446487147,O,48
43428222,446487147,O,62
43466613,446485811,I,34
43463311,446485922,C,84
43463176,446485213,C,72
43463010,446484443,C,64
43457812,446495827,C,528
43462582,446495331,C,528
43464963,446500283,G,48
43465457,446493896,G,44
43465297,446491719,C,44
43463824,446489623,C,86
43460931,446503228,C,25
43460931,446503228,C,25
43460931,446503228,C,25
43460931,446503228,C,25
43460931,446503228,C,25
43460931,446503228,C,25
43460931,446503228,C,25
43460931,446503228,O,25
43460931,446503228,C,36
43460931,446503228,C,36
43458889,446507883,C,62
43458889,446507883,C,62
43460221,446507942,C,30
43460221,446507942,C,30
43460221,446507942,C,34
43460221,446507942,C,34
43419635,446491589,C,33
43419635,446491589,C,41
43419635,446491589,C,38
43419635,446491589,C,38
43419635,446491589,C,41
43419635,446491589,C,33
43419635,446491589,C,12
43419635,446491589,C,27
43419635,446491589,C,31
43419635,446491589,C,31
43419635,446491589,C,31
43419635,446491589,C,31
43419635,446491589,C,31
43419635,446491589,C,32
43419635,446491589,C,21
43419635,446491589,C,17
43419635,446491589,C,25
43419635,446491589,C,16
43419635,446491589,C,17
43419635,446491589,C,17
43419635,446491589,C,17
43419635,446491589,C,17
43423024,446502162,C,60
43423024,446502162,E,49
43423024,446502162,E,61
43422660,446500440,C,48
43422248,446498960,C,48
43421835,446497407,C,48
43420441,446494337,C,60
43420441,446494337,C,48
43420441,446494337,C,61
43420441,446494337,C,49
43424946,446500546,C,49
43424946,446500546,C,60
43424601,446499057,C,48
43424213,446497674,C,48
43423390,446492854,C,59
43426403,446492448,C,48
43426421,446489737,I,28
43425419,446509109,O,136
43425419,446509109,C,136
43428664,446506697,C,57
43429356,446505970,C,123
43429745,446504880,C,81
43427524,446505260,O,55
43427524,446505260,O,59
43426658,446506143,C,58
43425648,446507324,C,138
43425648,446507324,O,138
43421900,446515202,I,38
43423467,446512790,C,209
43423467,446512790,I,158
43424161,446510695,C,69
43421674,446511801,C,106
43421674,446511801,C,195
43421674,446511801,C,37
43420230,446513524,C,112
43420230,446513524,C,157
43420230,446513524,C,100
43418907,446515090,C,76
43417514,446516790,C,80
43423686,446515299,C,141
43424967,446513908,C,69
43424967,446513908,C,69
43462418,446507282,C,60
43462418,446507282,C,67
43463443,446507215,C,62
43463443,446507215,C,62
43465593,446501844,C,48
43463076,446504772,C,48
43462189,446502903,C,60
43462662,446501169,C,47
43462662,446501169,C,69
43466078,446514793,C,28
43466078,446514793,C,27
43466078,446514793,C,27
43466078,446514793,C,26
43466078,446514793,C,27
43467191,446510724,O,76
43463408,446514385,C,46
43463408,446514385,C,58
43463408,446514385,C,66
43463365,446513091,C,60
43463365,446513091,C,46
43463387,446511603,C,46
43463387,446511603,C,65
43463387,446511603,C,65
43466239,446526820,C,28
43466239,446526820,C,27
43466239,446526820,C,27
43466239,446526820,C,27
43466239,446526820,C,27
43466239,446526820,C,28
43466204,446523146,C,26
43466204,446523146,C,26
43466204,446523146,C,26
43466204,446523146,C,52
43466204,446523146,C,26
43466204,446523146,C,26
43463036,446523068,C,64
43463036,446523068,C,68
43463036,446523068,C,62
43463036,446523068,C,57
43463484,446521366,C,69
43463484,446521366,C,69
43463484,446521366,C,62
43463484,446521366,C,62
43463581,446519554,C,54
43463019,446518024,O,51
43463019,446518024,C,71
43463019,446518024,C,69
43463019,446518024,C,74
43427900,446510597,O,128
43434209,446503127,C,33
43434209,446503127,C,40
43434209,446503127,C,33
43435944,446501045,C,61
43435944,446501045,C,59
43429804,446526090,E,721
43430452,446483597,I,26
43431039,446487915,C,50
43431039,446487915,C,50
43430903,446486502,C,51
43435366,446486952,C,88
43435366,446486952,C,98
43435366,446486952,R,89
43432857,446486287,C,76
43432857,446486287,O,75
43430716,446493844,I,158
43430716,446493844,C,235
43430716,446493844,I,145
43432436,446492645,C,39
43432436,446492645,C,52
43432436,446492645,C,71
43430014,446491495,C,130
43429041,446498172,C,66
43429041,446498172,C,52
43429041,446498172,C,58
43429041,446498172,C,47
43429041,446498172,C,57
43433093,446495329,C,63
43433093,446495329,C,53
43433093,446495329,C,54
43433093,446495329,C,48
43433093,446495329,C,60
43438516,446496413,C,142
43438516,446496413,C,190
43438516,446496413,C,64
43434718,446492479,C,478
43434718,446492479,C,60
43434718,446492479,C,73
43436717,446491372,C,149
43440051,446489043,C,83
43430473,446503161,C,63
43430473,446503161,C,44
43430473,446503161,C,56
43430473,446503161,C,59
43431943,446501855,C,55
43431943,446501855,C,63
43431943,446501855,C,47
43431943,446501855,C,63
43437317,446513140,C,62
43437317,446513140,C,46
43437317,446513140,C,35
43437317,446513140,C,36
43437317,446513140,C,36
43437317,446513140,O,36
43437317,446513140,C,36
43433730,446500590,C,124
43433730,446500590,C,113
43433730,446500590,C,127
43434757,446499390,C,108
43434757,446499390,C,17
43434757,446499390,C,124
43435663,446518620,I,30
43433812,446516594,K,261
43435311,446515988,C,51
43433423,446526265,C,63
43433423,446526265,E,66
43434994,446527340,C,67
43436252,446528041,C,64
43436252,446528041,C,42
43436393,446524802,C,59
43436393,446524802,C,59
43436802,446523267,C,65
43436802,446523267,C,65
43436802,446523267,C,24
43436802,446523267,C,38
43436802,446523267,C,62
43437298,446521721,C,62
43437659,446519824,O,62
43437659,446519824,C,140
43438467,446516168,C,39
43438467,446516168,C,40
43438467,446516168,C,25
43438467,446516168,C,23
43438467,446516168,C,40
43438467,446516168,C,28
43439317,446515303,C,23
43439317,446515303,C,40
43439317,446515303,C,63
43531972,446521257,I,16
43525119,446529286,C,75
43525119,446529286,C,65
43525119,446529286,C,74
43525119,446529286,C,37
43525119,446529286,O,33
43525119,446529286,O,42
43525119,446529286,C,65
43525119,446529286,C,51
43532288,446528981,C,97
43532288,446528981,C,51
43532288,446528981,C,45
43532288,446528981,C,74
43532288,446528981,C,36
43532288,446528981,C,38
43532288,446528981,C,32
43532288,446528981,O,34
43532288,446528981,C,50
43532288,446528981,C,60
43532288,446528981,C,50
43532288,446528981,O,45
43532288,446528981,C,133
43532288,446528981,C,50
43532288,446528981,K,104
43532288,446528981,C,50
43532288,446528981,C,65
43532288,446528981,C,47
43532288,446528981,K,193
43542020,446528940,C,36
43542020,446528940,C,36
43542020,446528940,C,36
43542020,446528940,C,43
43542020,446528940,C,46
43542020,446528940,O,53
43542020,446528940,I,38
43542020,446528940,I,36
43542020,446528940,C,36
43542020,446528940,C,39
43542020,446528940,C,25
43542020,446528940,C,51
43542020,446528940,C,75
43542020,446528940,C,65
43536237,446525113,O,51
43536237,446525113,O,45
43536237,446525113,O,25
43536237,446525113,O,45
43536237,446525113,O,51
43536237,446525113,O,50
43530710,446525079,C,22
43530710,446525079,C,22
43530710,446525079,C,22
43530710,446525079,C,22
43530710,446525079,C,22
43530710,446525079,C,33
43530710,446525079,C,33
43530710,446525079,C,22
43530710,446525079,C,22
43530710,446525079,C,22
43530710,446525079,C,22
43530710,446525079,C,22
43526530,446525048,C,85
43526530,446525048,C,78
43526530,446525048,C,43
43526530,446525048,C,78
43526530,446525048,C,85
43526530,446525048,C,85
43457233,446531393,E,5258
43438161,446518260,O,39
43438161,446518260,C,26
43438161,446518260,C,23
43438161,446518260,C,38
43419072,446510020,I,403
43449559,446532979,C,42
43437963,446490474,O,128
43447980,446489473,C,162
43527973,446459546,C,1037
43527973,446459546,C,80
43527973,446459546,C,67
43524598,446616858,R,29855
43514944,446595142,I,873
43464743,446543254,I,19
43473502,446541936,C,39
43473502,446541936,C,38
43473502,446541936,C,36
43473502,446541936,C,36
43473502,446541936,C,36
43473502,446541936,C,34
43473502,446541936,C,47
43473502,446541936,C,22
43473502,446541936,C,14
43473502,446541936,C,24
43473502,446541936,C,65
43473502,446541936,C,21
43473502,446541936,C,20
43473502,446541936,C,60
43473502,446541936,C,38
43473502,446541936,C,30
43473502,446541936,C,34
43473502,446541936,C,27
43473502,446541936,C,20
43473502,446541936,C,37
43473502,446541936,C,33
43473502,446541936,C,29
43473502,446541936,C,30
43473502,446541936,C,33
43473502,446541936,C,33
43473502,446541936,C,33
43473502,446541936,C,28
43473502,446541936,C,20
43473502,446541936,C,20
43473502,446541936,C,25
43473502,446541936,C,25
43473502,446541936,C,25
43473502,446541936,C,25
43473502,446541936,O,28
43473502,446541936,C,29
43473502,446541936,C,28
43473502,446541936,C,158
43473502,446541936,C,2789
43473502,446541936,C,30
43473502,446541936,C,39
43473502,446541936,C,196
43473502,446541936,C,205
43473502,446541936,C,54
43473502,446541936,C,18
43473502,446541936,C,18
43473502,446541936,C,18
43473502,446541936,C,18
43473502,446541936,C,30
43473502,446541936,C,43
43473502,446541936,C,34
43473502,446541936,C,17
43473502,446541936,C,199
43473502,446541936,C,29
43473502,446541936,C,220
43473502,446541936,C,15
43473502,446541936,C,28
43473502,446541936,C,33
43473502,446541936,C,33
43473502,446541936,C,31
43473502,446541936,C,26
43473502,446541936,C,20
43473502,446541936,C,20
43473502,446541936,C,22
43473502,446541936,C,24
43473502,446541936,C,24
43473502,446541936,C,24
43473502,446541936,C,14
43443712,446559507,C,53
43443712,446559507,C,36
43440394,446565448,C,1580
43474321,446570563,C,63
43474321,446570563,E,66
43474321,446570563,C,61
43474321,446570563,C,67
43474321,446570563,O,60
43467828,446593869,E,126
43467828,446593869,C,120
43467828,446593869,C,74
43467828,446593869,O,283
43475001,446594342,O,202
43475001,446594342,O,227
43475001,446594342,O,180
43470108,446602552,C,122
43468280,446597885,K,515
43483489,446603276,C,59
43483489,446603276,C,57
43483489,446603276,C,118
43483489,446603276,C,92
43483489,446603276,C,119
43483489,446603276,C,56
43483489,446603276,C,57
43483489,446603276,C,119
43483489,446603276,C,228
43404491,446471849,Y,12360
43413449,446481742,I,10
43480951,446574113,I,19
43401473,446564659,E,13491
43450674,446542987,E,5177
43499043,446541675,Y,1845
43484328,446543786,Y,1598
43497280,446568010,E,12171
43485800,446578067,E,3757
43493178,446588513,E,5216
43498925,446577371,K,2117
43499739,446585843,I,3365
43506129,446586353,E,7575
43395311,446556226,K,2236
43413567,446562836,R,637
43506660,446663161,I,17
43496706,446669626,I,1895
43501667,446670805,I,495
43421205,446556262,C,114
43421205,446556262,C,73
43464687,446569976,E,75
43464687,446569976,O,102
43464687,446569976,C,98
43464687,446569976,C,72
43464687,446569976,C,85
43464687,446569976,C,85
43464687,446569976,C,72
43464687,446569976,C,98
43464687,446569976,C,97
43464687,446569976,C,98
43464687,446569976,C,79
43464687,446569976,C,90
43464687,446569976,C,92
43464687,446569976,C,117
43464687,446569976,C,87
43464687,446569976,O,87
43464687,446569976,C,117
43464687,446569976,C,100
43464687,446569976,E,86
43460986,446581004,C,113
43461495,446577854,C,143
43461495,446577854,C,143
43463894,446578706,C,70
43463894,446578706,C,88
43463894,446578706,C,70
43463894,446578706,C,90
43463894,446578706,C,184
43463894,446578706,C,222
43463894,446578706,C,89
43463894,446578706,C,70
43463894,446578706,C,88
43463894,446578706,C,32
43464928,446582329,K,215
43462813,446584750,O,256
43462813,446584750,O,221
43462813,446584750,C,46
43436163,446452747,K,10101
43434512,446464874,C,66
43511156,446548391,E,5119
43522084,446548388,E,8576
43537437,446582341,K,32842
43521413,446586825,R,382
43517297,446573481,E,6017
43516479,446560366,E,7389
43509093,446656687,I,755
43509902,446652608,I,523
43512598,446671053,I,1123
43515840,446659918,I,121
43512987,446667494,I,677
43510119,446673438,I,369
43511649,446673797,I,263
43515417,446674844,I,525
43429175,446547029,C,44
43429175,446547029,O,44
43437143,446550515,C,111
43437143,446550515,C,100
43437143,446550515,C,34
43437143,446550515,C,38
43437143,446550515,C,103
43437143,446550515,C,113
43428435,446557535,C,71
43428435,446557535,C,64
43428435,446557535,C,96
43428435,446557535,C,74
43428435,446557535,O,92
43428435,446557535,C,64
43428435,446557535,C,71
43428435,446557535,C,74
43436555,446558655,C,54
43436555,446558655,C,53
43436555,446558655,C,63
43436555,446558655,C,54
43436555,446558655,C,36
43436555,446558655,C,30
43436555,446558655,C,29
43436555,446558655,C,64
43436555,446558655,C,27
43436555,446558655,C,37
43436555,446558655,C,26
43436555,446558655,O,39
43436555,446558655,O,21
43436555,446558655,C,64
43436555,446558655,C,39
43436555,446558655,C,38
43514893,446587144,Y,3874
43514655,446655756,I,402
43522594,446659069,I,200
43523865,446656932,I,264
43515885,446653044,I,396
43524759,446663452,I,580
43523244,446667378,I,1006
43595079,446694583,I,4476
43538603,446541752,E,7230
43550116,446550062,E,8312
43555811,446559332,E,879
43564934,446676463,K,23528
43475866,446581809,C,40
43475866,446581809,O,33
43475866,446581809,C,33
43475866,446581809,O,40
43475866,446581809,C,40
43475866,446581809,C,33
43475866,446581809,C,51
43475866,446581809,O,36
43475866,446581809,O,36
43475866,446581809,C,36
43475866,446581809,C,36
43475866,446581809,O,51
43475866,446581809,C,33
43475866,446581809,C,40
43475866,446581809,C,40
43475866,446581809,C,33
43475866,446581809,C,33
43475866,446581809,C,40
43475866,446581809,O,40
43475866,446581809,C,33
43475866,446581809,C,33
43475866,446581809,C,40
43475866,446581809,C,40
43475866,446581809,C,33
43475866,446581809,O,51
43475866,446581809,O,61
43475866,446581809,O,36
43475866,446581809,C,36
43475866,446581809,C,36
43475866,446581809,C,51
43475866,446581809,C,33
43475866,446581809,C,40
43475866,446581809,C,40
43475866,446581809,C,33
43475866,446581809,O,33
43475866,446581809,O,40
43495542,446562978,K,171
43531766,446709988,G,2099
43519840,446655420,I,117
43443756,446459307,I,25
43439830,446461450,Y,6883
43335934,446561974,C,127
43335934,446561974,C,125
43335934,446561974,C,127
43558219,446624193,C,151807
43558219,446624193,C,1740
43558219,446624193,C,15390
43462641,446591199,R,556
43333483,446585574,I,38
43360588,446548586,C,203
43360588,446548586,C,167
43333961,446606914,C,65
43333961,446606914,C,63
43333961,446606914,C,63
43333961,446606914,C,63
43333961,446606914,C,61
43333961,446606914,C,56
43327912,446579540,C,135
43327912,446579540,C,98
43327912,446579540,C,72
43327912,446579540,C,70
43439786,446539922,E,5767
43531242,446560726,K,24093
43564078,446564377,I,875
43568076,446567835,I,482
43574661,446571394,K,2203
43567214,446554404,G,311
43330729,446570502,C,225
43330729,446570502,C,223
43327616,446589437,C,89
43327616,446589437,C,94
43327616,446589437,C,94
43327616,446589437,C,92
43430908,446547439,C,112
43430908,446547439,C,43
43430908,446547439,C,49
43430908,446547439,C,134
43444853,446559804,C,171
43444853,446559804,C,171
43337844,446582687,C,146
43340263,446574872,C,75
43340263,446574872,C,103
43475758,446607186,O,90
43475758,446607186,C,101
43475758,446607186,C,101
43475758,446607186,C,225
43479064,446604085,K,235
43479064,446604085,K,18
43479064,446604085,K,253
43429427,446557866,C,71
43429427,446557866,C,63
43429427,446557866,C,96
43429427,446557866,C,74
43429427,446557866,C,92
43429427,446557866,C,64
43429427,446557866,C,70
43429427,446557866,C,74
43487476,446556506,I,44
43401303,446603275,K,88
43434865,446470976,C,65
43511394,446650666,I,22
43447688,446454807,I,12772
43566742,446590679,C,8433
43439928,446633158,C,255
43439928,446633158,C,253
43439928,446633158,K,100
43424725,446622549,C,62
43424725,446622549,C,65
43424725,446622549,C,72
43424725,446622549,C,72
43424725,446622549,C,72
43424725,446622549,C,72
43424725,446622549,C,65
43424725,446622549,C,62
43367363,446622281,C,97
43367363,446622281,C,110
43367363,446622281,C,110
43367363,446622281,C,110
43367363,446622281,C,110
43367363,446622281,C,97
43370995,446614192,C,47
43370995,446614192,C,101
43370995,446614192,C,83
43374639,446624218,C,249
43374639,446624218,C,249
43468707,446720149,I,10
43442338,446580970,K,177
43424569,446578249,K,197
43406359,446573519,K,188
43426332,446591071,I,430
43376840,446514617,C,59
43376840,446514617,C,59
43376840,446514617,C,88
43376840,446514617,C,94
43376100,446531972,C,160
43376100,446531972,C,189
43375939,446543181,C,144
43376072,446539844,C,130
43402267,446590501,I,11
43414706,446580967,I,15
43512526,446659072,I,146
43393047,446502254,C,117
43393047,446502254,C,72
43393047,446502254,C,70
43392018,446521527,C,118
43392018,446521527,C,108
43392018,446521527,C,108
43392018,446521527,C,118
43386967,446533264,C,181
43386967,446533264,C,88
43386967,446533264,C,88
43386967,446533264,C,187
43390452,446542799,C,117
43390452,446542799,C,84
43390452,446542799,C,85
43390452,446542799,C,120
43398978,446533931,C,95
43398978,446533931,C,91
43398978,446533931,C,47
43398978,446533931,C,66
43398978,446533931,C,151
43396834,446596917,K,69
43410015,446595554,K,50
43422834,446601520,K,166
43434479,446611297,K,96
43385766,446627858,C,161
43385766,446627858,C,76
43385766,446627858,C,76
43385766,446627858,C,207
43451672,446635344,K,110
43428120,446564833,E,1194
43401088,446524532,C,95
43401088,446524532,C,144
43401088,446524532,C,131
43360501,446611246,C,133
43360501,446611246,C,116
43360501,446611246,C,116
43360501,446611246,C,133
43360501,446611246,K,163
43357875,446621831,C,101
43357875,446621831,C,152
43357875,446621831,C,152
43357875,446621831,C,101
43499600,446669505,I,131
43499600,446669505,I,251
43499600,446669505,I,109
43378824,446615391,C,127
43378824,446615391,C,69
43378824,446615391,C,55
43378824,446615391,C,55
43378824,446615391,C,69
43378824,446615391,C,128
43433076,446634166,C,78
43433076,446634166,C,78
43433076,446634166,C,78
43433076,446634166,C,78
43433076,446634166,C,78
43433076,446634166,C,78
43433076,446634166,C,78
43423799,446633308,C,64
43423799,446633308,C,95
43423799,446633308,C,150
43423799,446633308,C,109
43423799,446633308,C,95
43423799,446633308,C,64
43415886,446621409,C,255
43415886,446621409,C,255
43353907,446551417,C,197
43353907,446551417,C,146
43414967,446632050,C,142
43414967,446632050,C,149
43414967,446632050,C,107
43414967,446632050,C,106
43315293,446591037,K,510
43355791,446560841,C,120
43361719,446559454,C,122
43442922,446623964,C,78
43442922,446623964,C,94
43442922,446623964,C,76
43442922,446623964,C,76
43442922,446623964,C,94
43442922,446623964,C,78
43303799,446478931,I,2496
43299585,446571804,K,3092
43580978,446490713,C,50
43580978,446490713,O,73
43581819,446489091,C,33
43583557,446489115,C,36
43583557,446489115,C,67
43584739,446489050,I,37
43586736,446489164,C,30
43588430,446489183,C,32
43589151,446493432,C,215
43587665,446493314,C,49
43587665,446493314,C,165
43587665,446493314,C,49
43586124,446493203,C,49
43586124,446493203,C,72
43586124,446493203,C,69
43586124,446493203,C,73
43584677,446493247,C,55
43584677,446493247,O,71
43584677,446493247,C,44
43582935,446494326,C,58
43582935,446494326,I,10
43582935,446494326,C,61
43582935,446494326,C,86
43582850,446495850,C,28
43582850,446495850,C,145
43582850,446495850,C,44
43582850,446495850,C,46
43582904,446497390,C,49
43582904,446497390,C,214
43582760,446498884,C,86
43582760,446498884,C,55
43582760,446498884,C,74
43588823,446503516,C,75
43588823,446503516,C,63
43588823,446503516,C,38
43588823,446503516,C,41
43588823,446503516,C,80
43586775,446504767,C,128
43586775,446504767,C,101
43586775,446504767,O,57
43586775,446504767,C,58
43584763,446504722,C,88
43584763,446504722,C,91
43584763,446504722,C,94
43584763,446504722,C,72
43582979,446503300,C,74
43582979,446503300,C,77
43582979,446503300,C,80
43582979,446503300,C,66
43582979,446503300,O,74
43579710,446522013,O,77
43579710,446522013,O,65
43579710,446522013,O,70
43580673,446523918,C,24
43580673,446523918,C,23
43580673,446523918,C,23
43580673,446523918,C,23
43580673,446523918,C,23
43580673,446523918,C,24
43580673,446523918,C,23
43580673,446523918,C,23
43582225,446529450,O,72
43581443,446525957,O,72
43586139,446520292,C,69
43586139,446520292,C,62
43586139,446520292,C,51
43586139,446520292,C,65
43586127,446521969,K,69
43586127,446521969,K,62
43586127,446521969,C,51
43586127,446521969,C,65
43586073,446523564,K,69
43586073,446523564,K,67
43586073,446523564,C,26
43586073,446523564,C,40
43586073,446523564,C,51
43586038,446525159,C,69
43586038,446525159,K,67
43586038,446525159,C,51
43586038,446525159,C,65
43586060,446526588,C,154
43586060,446526588,C,174
43587935,446528132,C,69
43587935,446528132,C,62
43587935,446528132,C,51
43587935,446528132,C,65
43589548,446528313,C,69
43589548,446528313,C,62
43589548,446528313,C,51
43589548,446528313,C,65
43591232,446528296,C,69
43591232,446528296,C,62
43591232,446528296,C,51
43591232,446528296,C,65
43592865,446528381,C,69
43592865,446528381,C,62
43592865,446528381,C,51
43592865,446528381,C,65
43594499,446528379,C,69
43594499,446528379,C,62
43594499,446528379,C,51
43594499,446528379,C,65
43595946,446526183,O,74
43595946,446526183,O,74
43595946,446526183,O,74
43581718,446531602,C,43
43581718,446531602,C,21
43581718,446531602,C,42
43581718,446531602,C,17
43581718,446531602,C,21
43581718,446531602,C,21
43581718,446531602,C,22
43581718,446531602,C,20
43654539,446500797,I,19
43661486,446478143,I,155
43659115,446535376,E,4111
43652596,446543706,E,5057
43669164,446528455,C,197
43669164,446528455,C,111
43666493,446535949,E,1080
43652442,446561332,E,6395
43648788,446575611,E,4643
43667535,446570229,C,74
43667535,446570229,C,70
43667535,446570229,C,90
43667535,446570229,C,103
43667535,446570229,C,70
43667535,446570229,C,78
43667535,446570229,C,190
43667874,446560956,C,139
43667874,446560956,C,168
43667874,446560956,C,154
43667874,446560956,C,45
43667874,446560956,C,137
43581895,446535028,I,19
43582617,446540607,C,38
43582617,446540607,C,71
43582617,446540607,C,22
43582617,446540607,C,47
43582617,446540607,C,69
43581917,446537899,C,75
43581917,446537899,C,75
43581917,446537899,C,156
43581917,446537899,C,67
43581917,446537899,C,77
43581917,446537899,C,98
43580486,446535882,C,37
43580486,446535882,C,69
43580486,446535882,C,69
43577106,446545514,C,43
43579362,446548446,C,66
43579362,446548446,C,40
43581409,446548842,O,66
43581409,446548842,C,54
43579655,446546171,O,40
43584573,446543299,C,151
43584573,446543299,C,124
43584573,446543299,C,371
43584573,446543299,C,48
43584573,446543299,C,189
43586588,446558853,C,36
43586588,446558853,C,20
43586588,446558853,C,20
43586588,446558853,C,20
43587858,446555216,I,69
43585803,446550395,I,31
43659986,446564051,C,74
43659986,446564051,C,103
43659986,446564051,Y,103
43659986,446564051,C,148
43659986,446564051,C,189
43659006,446570971,C,77
43659006,446570971,C,18
43659006,446570971,C,62
43659006,446570971,C,40
43659006,446570971,C,38
43659006,446570971,C,48
43659006,446570971,C,35
43659006,446570971,O,17
43659006,446570971,C,84
43658905,446573858,C,65
43658905,446573858,C,64
43658905,446573858,C,64
43658905,446573858,C,60
43658905,446573858,C,65
43658905,446573858,Y,65
43658905,446573858,Y,65
43658905,446573858,C,68
43658905,446573858,C,66
43658905,446573858,C,66
43658905,446573858,C,46
