43490781;446451144;13
43474195;446445997;22
43468631;446427345;27
43474195;446445997;27
43474195;446445997;27
43474195;446445997;28
43474195;446445997;30
43449007;446332778;31
43449007;446332778;31
43474195;446445997;34
43474195;446445997;34
43474195;446445997;34
43474195;446445997;34
43454881;446339321;34
43454881;446339321;34
43498087;446425500;35
43474195;446445997;35
43518405;446422233;37
43518405;446422233;37
43474195;446445997;37
43454526;446415043;38
43482746;446444837;38
43474195;446445997;38
43437413;446487537;38
43474195;446445997;39
43474195;446445997;39
43474195;446445997;39
43464008;446425035;39
43457941;446475649;39
43474195;446445997;40
43489359;446386727;41
43489359;446386727;41
43489359;446386727;41
43480583;446401710;41
43467526;446426581;41
43449007;446332778;41
43449007;446332778;41
43452436;446332841;41
43452436;446332841;41
43452436;446332841;41
43452436;446332841;41
43496241;446393259;42
43471855;446398500;42
43471855;446398500;42
43471855;446398500;42
43471855;446398500;42
43475934;446415074;42
43474195;446445997;42
43474195;446445997;42
43464008;446425035;42
43437413;446487537;42
43433999;446486124;42
43450349;446331210;42
43450349;446331210;42
43450349;446331210;42
43446685;446425420;43
43446685;446425420;43
43446685;446425420;43
43446685;446425420;43
43480869;446444400;43
43474195;446445997;43
43464008;446425035;43
43453697;446405178;44
43455707;446425742;44
43455707;446425742;44
43455707;446425742;44
43455707;446425742;44
43501532;446425384;44
43426990;446414275;44
43520524;446421254;44
43434859;446414434;44
43474195;446445997;44
43474195;446445997;44
43474195;446445997;44
43474195;446445997;44
43464008;446425035;44
43442342;446405254;45
43480583;446401710;45
43458097;446427745;45
43458097;446427745;45
43433737;446413342;45
43432731;446412307;45
43474195;446445997;45
43474195;446445997;45
43472145;446468396;45
43472145;446468396;45
43505084;446430516;45
43505084;446430516;45
43505084;446430516;45
43457941;446475649;45
43450349;446331210;45
43450349;446331210;45
43450349;446331210;45
43450349;446331210;45
43450349;446331210;45
43450349;446331210;45
43450349;446331210;45
43450349;446331210;45
43455644;446342136;45
43438515;446411694;46
43439730;446410608;46
43440868;446409522;46
43441928;446408487;46
43444032;446413743;46
43456504;446414632;46
43455235;446413009;46
43455235;446413009;46
43496241;446393259;46
43496241;446393259;46
43496241;446393259;46
43496241;446393259;46
43496241;446393259;46
43433079;446407161;46
43434066;446408234;46
43436728;446407998;46
43437866;446406839;46
43438634;446405882;46
43435836;446415440;46
43431582;446411215;46
43429541;446409461;46
43481436;446455853;46
43481436;446455853;46
43481436;446455853;46
43474195;446445997;46
43462452;446429176;46
43452201;446426034;46
43452201;446426034;46
43450349;446331210;46
43450349;446331210;46
43454881;446339321;46
43444032;446413743;47
43444624;446425212;47
43444624;446425212;47
43444624;446425212;47
43444624;446425212;47
43455795;446413718;47
43455707;446425742;47
43455707;446425742;47
43455707;446425742;47
43455707;446425742;47
43456362;446421918;47
43462614;446426862;47
43429541;446409461;47
43520770;446418803;47
43474195;446445997;47
43452201;446426034;47
43452201;446426034;47
43419652;446503205;47
43454881;446339321;47
43453642;446342537;47
43440698;446426144;48
43454545;446412188;48
43454545;446412188;48
43454545;446412188;48
43454545;446412188;48
43454545;446412188;48
43454545;446412188;48
43454545;446412188;48
43454545;446412188;48
43497504;446421542;48
43489833;446432406;48
43489833;446432406;48
43489833;446432406;48
43489833;446432406;48
43432444;446418257;48
43417347;446490089;48
43413039;446486964;48
43413095;446503789;48
43422264;446487274;48
43423651;446495969;48
43450349;446331210;48
43450349;446331210;48
43455644;446342136;48
43441179;446424572;49
43444089;446429091;49
43444089;446429091;49
43444089;446429091;49
43444089;446429091;49
43446685;446425420;49
43446685;446425420;49
43446685;446425420;49
43446685;446425420;49
43444624;446425212;49
43453276;446413811;49
43453276;446413811;49
43453276;446413811;49
43453276;446413811;49
43456042;446462025;49
43492208;446401766;49
43492208;446401766;49
43492208;446401766;49
43492208;446401766;49
43489833;446432406;49
43489833;446432406;49
43489833;446432406;49
43489833;446432406;49
43501299;446395336;49
43501299;446395336;49
43458468;446464605;49
43472153;446462182;49
43472153;446462182;49
43472153;446462182;49
43432444;446418257;49
43476987;446441629;49
43474195;446445997;49
43474195;446445997;49
43474195;446445997;49
43472145;446468396;49
43452201;446426034;49
43452201;446426034;49
43452201;446426034;49
43452201;446426034;49
43411120;446491844;49
43414224;446491874;49
43423390;446492854;49
43444032;446413743;50
43444032;446413743;50
43444032;446413743;50
43449312;446419104;50
43449312;446419104;50
43449312;446419104;50
43440313;446431257;50
43451137;446405780;50
43452449;446405479;50
43455139;446405113;50
43456343;446404834;50
43457398;446404576;50
43458817;446404296;50
43460022;446404016;50
43453276;446413811;50
43453276;446413811;50
43453276;446413811;50
43453276;446413811;50
43454122;446420027;50
43501299;446395336;50
43501299;446395336;50
43501299;446395336;50
43501299;446395336;50
43468284;446391514;50
43467859;446390325;50
43467463;446389024;50
43461737;446455869;50
43439083;446417732;50
43476660;446465252;50
43476353;446442995;50
43481436;446455853;50
43474195;446445997;50
43426810;446494046;50
43454636;446337862;50
43454636;446337862;50
43454636;446337862;50
43454636;446337862;50
43453654;446403048;51
43461206;446419436;51
43461206;446419436;51
43456401;446420163;51
43456401;446420163;51
43456401;446420163;51
43456401;446420163;51
43458097;446427745;51
43487274;446424403;51
43461281;446390067;51
43460035;446460887;51
43461737;446455869;51
43517785;446429599;51
43474195;446445997;51
43462461;446474278;51
43462461;446474278;51
43462461;446474278;51
43462461;446474278;51
43416334;446503182;51
43416334;446503182;51
43430716;446493844;51
43457142;446342282;51
43449752;446337931;51
43455739;446399192;52
43454923;446402317;52
43454923;446402317;52
43454923;446402317;52
43454923;446402317;52
43454923;446402317;52
43454923;446402317;52
43454923;446402317;52
43454923;446402317;52
43454923;446402317;52
43454923;446402317;52
43454923;446402317;52
43454923;446402317;52
43454923;446402317;52
