43609114;446568397;44
43632762;446456575;44
43597219;446573052;46
43610051;446564290;46
43625795;446577328;46
43600583;446563975;47
43601197;446562303;47
43607432;446568126;47
43608251;446564286;47
43603255;446553933;47
43599050;446573649;48
43597144;446569574;48
43597712;446568023;48
43605770;446567990;48
43606651;446563997;48
43567599;446491984;48
43603255;446553933;48
43598336;446566576;49
43613721;446497051;49
43613721;446497051;49
43613721;446497051;49
43613721;446497051;49
43613618;446553175;49
43615193;446553172;49
43596489;446571033;50
43599984;446565543;50
43612015;446552890;50
43618397;446553567;50
43619973;446553755;50
43621725;446553880;50
43634686;446545980;50
43623215;446557099;51
43565042;446509924;51
43621312;446559655;52
43622372;446558114;52
43642504;446547474;52
43642504;446547474;52
43630817;446546182;53
43595820;446499163;54
43566031;446489992;54
43622372;446558114;55
43616645;446559035;56
43618219;446559451;56
43619711;446559492;56
43622372;446558114;56
43639617;446504693;56
43639617;446504693;56
43639617;446504693;56
43639617;446504693;56
43646030;446505676;56
43646030;446505676;56
43646030;446505676;56
43646030;446505676;56
43618759;446473714;57
43609173;446557137;57
43610728;446557292;57
43615179;446559112;57
43564327;446488513;57
43620971;446508409;57
43627844;446508729;57
43648953;446507868;57
43648953;446507868;57
43648953;446507868;57
43648953;446507868;57
43648953;446507868;57
43648953;446507868;57
43648953;446507868;57
43648953;446507868;57
43642886;446507072;57
43642886;446507072;57
43642886;446507072;57
43642886;446507072;57
43642886;446507072;57
43642886;446507072;57
43642886;446507072;57
43635558;446513689;57
43635558;446513689;57
43635558;446513689;57
43635558;446513689;57
43635558;446513689;57
43635558;446513689;57
43635558;446513689;57
43635558;446513689;57
43641791;446514646;57
43641791;446514646;57
43641791;446514646;57
43641791;446514646;57
43641791;446514646;57
43641791;446514646;57
43603255;446553933;57
43603255;446553933;57
43603255;446553933;57
43603255;446553933;57
43595051;446503053;58
43595051;446503053;58
43595051;446503053;58
43595051;446503053;58
43614976;446474745;58
43614883;446468013;58
43612156;446558689;58
43573244;446473923;58
43573244;446473923;58
43573244;446473923;58
43573244;446473923;58
43573244;446473923;58
43573244;446473923;58
43573244;446473923;58
43573244;446473923;58
43573244;446473923;58
43573244;446473923;58
43636568;446506149;58
