x,y,tam
43324555,446351846,124
43281324,446299199,124
43281324,446299199,124
43281324,446299199,124
43281324,446299199,124
43281324,446299199,124
43307148,446277245,124
43307148,446277245,124
43307148,446277245,124
43309093,446285992,124
43301694,446299480,124
43301694,446299480,124
43301694,446299480,124
43312590,446294093,124
43365393,446385899,125
43365393,446385899,125
43365393,446385899,125
43365393,446385899,125
43320280,446280980,125
43320280,446280980,125
43320280,446280980,125
43319693,446309188,125
43311986,446324121,125
43311986,446324121,125
43311986,446324121,125
43311986,446324121,125
43316919,446335112,125
43316919,446335112,125
43316919,446335112,125
43316919,446335112,125
43323274,446269899,125
43331277,446335335,125
43331277,446335335,125
43331277,446335335,125
43307148,446277245,125
43301694,446299480,125
43301694,446299480,125
43301694,446299480,125
43312590,446294093,125
43312590,446294093,125
43319443,446290714,125
43375159,446414310,126
43375159,446414310,126
43375159,446414310,126
43375159,446414310,126
43323538,446318208,126
43323538,446318208,126
43323538,446318208,126
43317046,446284675,126
43320280,446280980,126
43320280,446280980,126
43320280,446280980,126
43315364,446281044,126
43318915,446340463,126
43316919,446335112,126
43316919,446335112,126
43325943,446322523,126
43281324,446299199,126
43304425,446278497,126
43304425,446278497,126
43304425,446278497,126
43304425,446278497,126
43301694,446299480,126
43301694,446299480,126
43301694,446299480,126
43301694,446299480,126
43312590,446294093,126
43312590,446294093,126
43312590,446294093,126
43312590,446294093,126
43312590,446294093,126
43312590,446294093,126
43312590,446294093,126
43312590,446294093,126
43312590,446294093,126
43312590,446294093,126
43312590,446294093,126
43312590,446294093,126
43312590,446294093,126
43312590,446294093,126
43312590,446294093,126
43381145,446410184,127
43381145,446410184,127
43356327,446388788,127
43317046,446284675,127
43315364,446281044,127
43315364,446281044,127
43311986,446324121,127
43311986,446324121,127
43325943,446322523,127
43331277,446335335,127
43331277,446335335,127
43331277,446335335,127
43331277,446335335,127
43324555,446351846,127
43324555,446351846,127
43324555,446351846,127
43304425,446278497,127
43304425,446278497,127
43304425,446278497,127
43304425,446278497,127
43309093,446285992,127
43301694,446299480,127
43301694,446299480,127
43301694,446299480,127
43301694,446299480,127
43301694,446299480,127
43301694,446299480,127
43301694,446299480,127
43301694,446299480,127
43301694,446299480,127
43312590,446294093,127
43312590,446294093,127
43312590,446294093,127
43312590,446294093,127
43312590,446294093,127
43312590,446294093,127
43312590,446294093,127
43312590,446294093,127
43312590,446294093,127
43312590,446294093,127
43312590,446294093,127
43312590,446294093,127
43312590,446294093,127
43312590,446294093,127
43312590,446294093,127
43312590,446294093,127
43361340,446388849,128
43323538,446318208,128
43356327,446388788,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43335087,446406030,128
43317046,446284675,128
43317046,446284675,128
43317046,446284675,128
43315364,446281044,128
43315364,446281044,128
43319693,446309188,128
43319693,446309188,128
43323274,446269899,128
43326787,446278008,128
43331277,446335335,128
43304425,446278497,128
43304425,446278497,128
43304425,446278497,128
43304425,446278497,128
43304425,446278497,128
43304425,446278497,128
43304425,446278497,128
43309093,446285992,128
43309093,446285992,128
43309093,446285992,128
43309093,446285992,128
43309093,446285992,128
43309093,446285992,128
43309093,446285992,128
43309093,446285992,128
43309093,446285992,128
43309093,446285992,128
43309093,446285992,128
43309093,446285992,128
43301694,446299480,128
43306828,446312908,128
43365393,446385899,129
43365393,446385899,129
43365393,446385899,129
43365393,446385899,129
43365393,446385899,129
43365393,446385899,129
43317046,446284675,129
43317046,446284675,129
43317046,446284675,129
43317046,446284675,129
43319693,446309188,129
43319693,446309188,129
43319693,446309188,129
43319693,446309188,129
43319693,446309188,129
43319693,446309188,129
43316919,446335112,129
43331277,446335335,129
43331277,446335335,129
43331277,446335335,129
43324555,446351846,129
43324555,446351846,129
43324555,446351846,129
43324555,446351846,129
43324555,446351846,129
43324555,446351846,129
43324555,446351846,129
43324555,446351846,129
43324555,446351846,129
43324555,446351846,129
43324555,446351846,129
43324555,446351846,129
43324555,446351846,129
43324555,446351846,129
43324555,446351846,129
43324555,446351846,129
43324555,446351846,129
43324555,446351846,129
43288232,446295636,129
43288232,446295636,129
43280113,446308314,129
43280113,446308314,129
43280113,446308314,129
43304425,446278497,129
43304425,446278497,129
43309093,446285992,129
43309093,446285992,129
43309093,446285992,129
43309093,446285992,129
43309093,446285992,129
43309093,446285992,129
43309093,446285992,129
43301694,446299480,129
43312590,446294093,129
43319443,446290714,129
43319443,446290714,129
43365393,446385899,130
43365393,446385899,130
43365393,446385899,130
43365393,446385899,130
43365393,446385899,130
43365393,446385899,130
43323538,446318208,130
43323538,446318208,130
43356327,446388788,130
43356327,446388788,130
43356327,446388788,130
43356327,446388788,130
43356327,446388788,130
43304425,446278497,130
43304425,446278497,130
43304425,446278497,130
43304425,446278497,130
43304425,446278497,130
43304425,446278497,130
43301694,446299480,130
43301694,446299480,130
43306828,446312908,130
43306828,446312908,130
43312590,446294093,130
43312590,446294093,130
43312590,446294093,130
43312590,446294093,130
43319443,446290714,130
43316351,446272800,131
43316351,446272800,131
43316351,446272800,131
43316351,446272800,131
43319693,446309188,131
43316919,446335112,131
43323274,446269899,131
43323274,446269899,131
43323274,446269899,131
43326787,446278008,131
43326787,446278008,131
43324555,446351846,131
43324555,446351846,131
43324555,446351846,131
43324555,446351846,131
43324555,446351846,131
43324555,446351846,131
43304425,446278497,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43309093,446285992,131
43312590,446294093,131
43312590,446294093,131
43312590,446294093,131
43312590,446294093,131
43312590,446294093,131
43319443,446290714,131
43319443,446290714,131
43319443,446290714,131
43319443,446290714,131
43319443,446290714,131
43319443,446290714,131
43317046,446284675,132
43316919,446335112,132
43316919,446335112,132
43316919,446335112,132
43324555,446351846,132
43324555,446351846,132
43324555,446351846,132
43324555,446351846,132
43324555,446351846,132
43321900,446346028,132
43329666,446285658,132
43329666,446285658,132
43332323,446341025,132
43309093,446285992,132
43309093,446285992,132
43309093,446285992,132
43301694,446299480,132
43312590,446294093,132
43312590,446294093,132
43361340,446388849,133
43361340,446388849,133
43383416,446413751,133
43383416,446413751,133
43383416,446413751,133
43383416,446413751,133
43383416,446413751,133
43383416,446413751,133
43380438,446408026,133
43380438,446408026,133
43380438,446408026,133
43317046,446284675,133
43317046,446284675,133
43316351,446272800,133
43316351,446272800,133
43316351,446272800,133
43316351,446272800,133
43316351,446272800,133
43316351,446272800,133
43316351,446272800,133
43319693,446309188,133
43319693,446309188,133
43317790,446305214,133
43316919,446335112,133
43316919,446335112,133
43316919,446335112,133
43316919,446335112,133
43331277,446335335,133
43331277,446335335,133
43331277,446335335,133
43328853,446329314,133
43324555,446351846,133
43324555,446351846,133
43324555,446351846,133
43329666,446285658,133
43280113,446308314,133
43283956,446306697,133
43283956,446306697,133
43283956,446306697,133
43283956,446306697,133
43309093,446285992,133
43309093,446285992,133
43309093,446285992,133
43309093,446285992,133
43309093,446285992,133
43309093,446285992,133
43309093,446285992,133
43309093,446285992,133
43309093,446285992,133
43309093,446285992,133
43309093,446285992,133
43306828,446312908,133
43312590,446294093,133
43312590,446294093,133
43312590,446294093,133
43319443,446290714,133
43319443,446290714,133
43319443,446290714,133
43319443,446290714,133
43319443,446290714,133
43315364,446281044,134
43316351,446272800,134
43316351,446272800,134
43316351,446272800,134
43317790,446305214,134
43311986,446324121,134
43323274,446269899,134
43323274,446269899,134
43323274,446269899,134
43324555,446351846,134
43324555,446351846,134
43324555,446351846,134
43324555,446351846,134
43324555,446351846,134
43324555,446351846,134
43324555,446351846,134
43324555,446351846,134
43324555,446351846,134
43324555,446351846,134
43324555,446351846,134
43324555,446351846,134
43324555,446351846,134
43324555,446351846,134
43329666,446285658,134
43329666,446285658,134
43277781,446301583,134
43277781,446301583,134
43298160,446291338,134
43298160,446291338,134
43298160,446291338,134
43298160,446291338,134
43306828,446312908,134
43306828,446312908,134
43306828,446312908,134
43312590,446294093,134
43312590,446294093,134
43312590,446294093,134
43312590,446294093,134
43312590,446294093,134
43312590,446294093,134
43312590,446294093,134
43312590,446294093,134
43319443,446290714,134
43319443,446290714,134
43319443,446290714,134
43319443,446290714,134
43361340,446388849,135
43361340,446388849,135
43361340,446388849,135
43361340,446388849,135
43312486,446274717,135
43316351,446272800,135
43316351,446272800,135
43316351,446272800,135
43316351,446272800,135
43319693,446309188,135
43318915,446340463,135
43324555,446351846,135
43324555,446351846,135
43324555,446351846,135
43324555,446351846,135
43324555,446351846,135
43324555,446351846,135
43324555,446351846,135
43324555,446351846,135
43324555,446351846,135
43324555,446351846,135
43324555,446351846,135
43324555,446351846,135
43324555,446351846,135
43329666,446285658,135
43277781,446301583,135
43277781,446301583,135
43288232,446295636,135
43288232,446295636,135
43288232,446295636,135
43288232,446295636,135
43288232,446295636,135
43288232,446295636,135
43288232,446295636,135
43309093,446285992,135
43309093,446285992,135
43309093,446285992,135
43309093,446285992,135
43309093,446285992,135
43309093,446285992,135
43309093,446285992,135
43309093,446285992,135
43309093,446285992,135
43301694,446299480,135
43312590,446294093,135
43312590,446294093,135
43312590,446294093,135
43312590,446294093,135
43312590,446294093,135
43312590,446294093,135
43312590,446294093,135
43312590,446294093,135
43319443,446290714,135
43380438,446408026,136
43380438,446408026,136
43380438,446408026,136
43320280,446280980,136
43315364,446281044,136
43316351,446272800,136
43316351,446272800,136
43316351,446272800,136
43316351,446272800,136
43317790,446305214,136
43317790,446305214,136
43317790,446305214,136
43317790,446305214,136
43317790,446305214,136
43317790,446305214,136
43317790,446305214,136
43317790,446305214,136
43317790,446305214,136
43318915,446340463,136
43316919,446335112,136
43324555,446351846,136
43324555,446351846,136
43329666,446285658,136
43288232,446295636,136
43288232,446295636,136
43283956,446306697,136
43283956,446306697,136
43309093,446285992,136
43301694,446299480,136
43301694,446299480,136
43306828,446312908,136
43306828,446312908,136
43306828,446312908,136
43306828,446312908,136
43306828,446312908,136
43306828,446312908,136
43306828,446312908,136
43306828,446312908,136
43306828,446312908,136
43312590,446294093,136
43319443,446290714,136
43319443,446290714,136
43319443,446290714,136
43312486,446274717,137
43319693,446309188,137
43317790,446305214,137
43317790,446305214,137
43317790,446305214,137
43317790,446305214,137
43317790,446305214,137
43318915,446340463,137
43325943,446322523,137
43325943,446322523,137
43324555,446351846,137
43324555,446351846,137
43324555,446351846,137
43329666,446285658,137
43329666,446285658,137
43329666,446285658,137
43329666,446285658,137
43329666,446285658,137
43329666,446285658,137
43329666,446285658,137
43329666,446285658,137
43329666,446285658,137
43329666,446285658,137
43329666,446285658,137
43329666,446285658,137
43329666,446285658,137
43329666,446285658,137
43329666,446285658,137
43329666,446285658,137
43329666,446285658,137
43329666,446285658,137
43329666,446285658,137
43329666,446285658,137
43329666,446285658,137
43329666,446285658,137
43329666,446285658,137
43329666,446285658,137
43329666,446285658,137
43329666,446285658,137
43332323,446341025,137
43332323,446341025,137
43332323,446341025,137
43332323,446341025,137
43288232,446295636,137
43288232,446295636,137
43309093,446285992,137
43309093,446285992,137
43309093,446285992,137
43309093,446285992,137
43309093,446285992,137
43309093,446285992,137
43306828,446312908,137
43312590,446294093,137
43320280,446280980,138
43316351,446272800,138
43316351,446272800,138
43316351,446272800,138
43316351,446272800,138
43317790,446305214,138
43317790,446305214,138
43318915,446340463,138
43318915,446340463,138
43316919,446335112,138
43316919,446335112,138
43325943,446322523,138
43325943,446322523,138
43325943,446322523,138
43329666,446285658,138
43329666,446285658,138
43329666,446285658,138
43329666,446285658,138
43329666,446285658,138
43329666,446285658,138
43329666,446285658,138
43329666,446285658,138
43329666,446285658,138
43332323,446341025,138
43332323,446341025,138
43332323,446341025,138
43332323,446341025,138
43293413,446302617,138
43293413,446302617,138
43293413,446302617,138
43293413,446302617,138
43293413,446302617,138
43293413,446302617,138
43293413,446302617,138
43293413,446302617,138
43293413,446302617,138
43293413,446302617,138
43293413,446302617,138
43293413,446302617,138
43293413,446302617,138
43293413,446302617,138
43293413,446302617,138
43293413,446302617,138
43293413,446302617,138
43293413,446302617,138
43293413,446302617,138
43309093,446285992,138
43319443,446290714,138
43319443,446290714,138
43319443,446290714,138
43319443,446290714,138
43319443,446290714,138
43316351,446272800,139
43317790,446305214,139
43318915,446340463,139
43318915,446340463,139
43318915,446340463,139
43316919,446335112,139
43325943,446322523,139
43325943,446322523,139
43328853,446329314,139
43324555,446351846,139
43324555,446351846,139
43324555,446351846,139
43329666,446285658,139
43329666,446285658,139
43329666,446285658,139
43329666,446285658,139
43329666,446285658,139
43329666,446285658,139
43329666,446285658,139
43329666,446285658,139
43329666,446285658,139
43329666,446285658,139
43288232,446295636,139
43288232,446295636,139
43288232,446295636,139
43288232,446295636,139
43293413,446302617,139
43293413,446302617,139
43293413,446302617,139
43293413,446302617,139
43293413,446302617,139
43293413,446302617,139
43293413,446302617,139
43293413,446302617,139
43293413,446302617,139
43293413,446302617,139
43293413,446302617,139
43293413,446302617,139
43293413,446302617,139
43293413,446302617,139
43293413,446302617,139
43293413,446302617,139
43307148,446277245,139
43307148,446277245,139
43309093,446285992,139
43301694,446299480,139
43301694,446299480,139
43301694,446299480,139
43301694,446299480,139
43301694,446299480,139
43301694,446299480,139
43301694,446299480,139
43301694,446299480,139
43301694,446299480,139
43301694,446299480,139
43301694,446299480,139
43301694,446299480,139
43301694,446299480,139
43306828,446312908,139
43306828,446312908,139
43312590,446294093,139
43319443,446290714,139
43323538,446318208,140
43323538,446318208,140
43352502,446383935,140
43352502,446383935,140
43352502,446383935,140
43352502,446383935,140
43352502,446383935,140
43352502,446383935,140
43352502,446383935,140
43352502,446383935,140
43316351,446272800,140
43319693,446309188,140
43317790,446305214,140
43311986,446324121,140
43311986,446324121,140
43311986,446324121,140
43311986,446324121,140
43311986,446324121,140
43311986,446324121,140
43311986,446324121,140
43311986,446324121,140
43311986,446324121,140
43325943,446322523,140
43328853,446329314,140
43321900,446346028,140
43321900,446346028,140
43321900,446346028,140
43321900,446346028,140
43321900,446346028,140
43321900,446346028,140
43321900,446346028,140
43321900,446346028,140
43321900,446346028,140
43321900,446346028,140
43321900,446346028,140
43321900,446346028,140
43321900,446346028,140
43321900,446346028,140
43321900,446346028,140
43321900,446346028,140
43332323,446341025,140
43288232,446295636,140
43288232,446295636,140
43288232,446295636,140
43288232,446295636,140
43283956,446306697,140
43283956,446306697,140
43283956,446306697,140
43298160,446291338,140
43298160,446291338,140
43304425,446278497,140
43304425,446278497,140
43304425,446278497,140
43304425,446278497,140
43304425,446278497,140
43304425,446278497,140
43304425,446278497,140
43307148,446277245,140
43307148,446277245,140
43307148,446277245,140
43307148,446277245,140
43309093,446285992,140
43301694,446299480,140
43315364,446281044,141
43317790,446305214,141
43318915,446340463,141
43318915,446340463,141
43316919,446335112,141
43316919,446335112,141
43316919,446335112,141
43316919,446335112,141
43316919,446335112,141
43316919,446335112,141
43326787,446278008,141
43326787,446278008,141
43326787,446278008,141
43326787,446278008,141
43326787,446278008,141
43326787,446278008,141
43326787,446278008,141
43326787,446278008,141
43326787,446278008,141
43326787,446278008,141
43326787,446278008,141
43326787,446278008,141
43326787,446278008,141
43326787,446278008,141
43326787,446278008,141
43326787,446278008,141
43326787,446278008,141
43326787,446278008,141
43330260,446332492,141
43330260,446332492,141
43330260,446332492,141
43330260,446332492,141
43328853,446329314,141
43328853,446329314,141
43321900,446346028,141
43332323,446341025,141
43332323,446341025,141
43288232,446295636,141
43288232,446295636,141
43288232,446295636,141
43288232,446295636,141
43288232,446295636,141
43288232,446295636,141
43288232,446295636,141
43288232,446295636,141
43288232,446295636,141
43288232,446295636,141
43288232,446295636,141
43288232,446295636,141
43288232,446295636,141
43288232,446295636,141
43288232,446295636,141
43288232,446295636,141
43288232,446295636,141
43288232,446295636,141
43289308,446303882,141
43304425,446278497,141
43309093,446285992,141
43309093,446285992,141
43319443,446290714,141
43320280,446280980,142
43320280,446280980,142
43320280,446280980,142
43320280,446280980,142
43320280,446280980,142
43320280,446280980,142
43320280,446280980,142
43320280,446280980,142
43320280,446280980,142
43312486,446274717,142
43312486,446274717,142
43312486,446274717,142
43316351,446272800,142
43316351,446272800,142
43316351,446272800,142
43316351,446272800,142
43316351,446272800,142
43316351,446272800,142
43316351,446272800,142
43316351,446272800,142
43317790,446305214,142
43311986,446324121,142
43311986,446324121,142
43311986,446324121,142
43311986,446324121,142
43311986,446324121,142
43311986,446324121,142
43311986,446324121,142
43311986,446324121,142
43311986,446324121,142
43311986,446324121,142
43311986,446324121,142
43311986,446324121,142
43311986,446324121,142
43311986,446324121,142
43311986,446324121,142
43311986,446324121,142
43311986,446324121,142
43311986,446324121,142
43311986,446324121,142
43311986,446324121,142
43311986,446324121,142
43311986,446324121,142
43311986,446324121,142
43311986,446324121,142
43318915,446340463,142
43318915,446340463,142
43318915,446340463,142
43316919,446335112,142
43316919,446335112,142
43316919,446335112,142
43316919,446335112,142
43316919,446335112,142
43323274,446269899,142
43323274,446269899,142
43323274,446269899,142
43323274,446269899,142
43323274,446269899,142
43323274,446269899,142
43326787,446278008,142
43326787,446278008,142
43326787,446278008,142
43326787,446278008,142
43326787,446278008,142
43326787,446278008,142
43326787,446278008,142
43326787,446278008,142
43326787,446278008,142
43326787,446278008,142
43326787,446278008,142
43326787,446278008,142
43326787,446278008,142
43326787,446278008,142
43326787,446278008,142
43326787,446278008,142
43326787,446278008,142
43326787,446278008,142
43325943,446322523,142
43331277,446335335,142
43328853,446329314,142
43324555,446351846,142
43288232,446295636,142
43288232,446295636,142
43288232,446295636,142
43288232,446295636,142
43288232,446295636,142
43288232,446295636,142
43288232,446295636,142
43307148,446277245,142
43307148,446277245,142
43307148,446277245,142
43307148,446277245,142
43307148,446277245,142
43307148,446277245,142
43307148,446277245,142
