115485;1;1;1;1;4;849;855;1;7;11;0,946119352;46;2;3;2;074;074
115485;1;2;1;1;4;900;910;7;1;11;0,946119352;46;2;3;2;074;074
115485;1;3;1;1;4;915;1015;1;3;3;15,55790489;46;2;3;2;079;074
115485;1;4;1;1;4;1400;1500;3;1;3;15,55790489;46;2;3;2;074;079
115485;1;5;1;1;4;1800;1830;1;10;11;7,713672483;46;2;3;2;058;074
115485;1;6;1;1;4;2030;2045;10;1;11;7,713672483;46;2;3;2;074;058
115485;2;1;2;1;4;700;745;1;2;11;15,37154056;40;2;3;2;161;074
115485;2;2;2;1;4;1500;1545;2;7;11;16,31479246;40;2;3;2;074;161
115485;2;3;2;1;4;1600;1615;7;1;11;0,946119352;40;2;3;2;074;074
115485;2;4;2;1;4;1700;1710;1;7;24;0,452618451;40;2;3;2;074;074
115485;2;5;2;1;4;1815;1825;7;1;24;0,452618451;40;2;3;2;074;074
115485;3;1;2;6;1;845;900;1;4;14;0,946119352;6;2;3;2;074;074
115485;3;2;2;6;1;1600;1615;4;1;14;0,946119352;6;2;3;2;074;074
115485;3;3;2;6;1;1700;1710;1;9;24;0,452618451;6;2;3;2;074;074
115485;3;4;2;6;1;1815;1825;9;1;24;0,452618451;6;2;3;2;074;074
116030;1;1;1;1;4;930;940;1;10;24;0,575153677;48;1;5;2;074;074
116030;1;2;1;1;4;1350;1400;10;1;24;0,575153677;48;1;5;2;074;074
116030;2;1;2;1;1;600;615;1;2;24;0,575153677;43;1;5;2;074;074
116030;2;2;2;1;1;1344;1400;2;1;24;0,575153677;43;1;5;2;074;074
116030;3;1;2;6;1;800;815;1;4;24;0,365264302;20;1;5;2;074;074
116030;3;2;2;6;1;1430;1445;4;1;24;0,365264302;20;1;5;2;074;074
116030;4;-1;2;1;1;-1;-1;-1;-1;-1;-1;24;1;5;2;;
116030;5;1;2;6;1;800;815;1;4;24;0;13;1;5;2;074;074
116030;5;2;2;6;1;1430;1445;4;1;24;0;13;1;5;2;074;074
117371;1;1;1;1;4;745;820;1;2;11;17,53555561;43;1;4;2;079;074
117371;1;2;1;1;4;1745;1815;2;1;11;17,53555561;43;1;4;2;074;079
117371;1;3;1;1;4;1830;1900;1;1;24;0;43;1;4;2;074;074
117371;2;1;2;1;1;830;900;1;2;1;3,232911768;43;1;4;2;092;074
117371;2;2;2;1;1;1400;1430;2;1;1;3,232911768;43;1;4;2;074;092
117371;2;3;2;1;1;1545;1600;1;7;24;0,392373648;43;1;4;2;074;074
117371;2;4;2;1;1;1700;1815;7;10;24;0,541411681;43;1;4;2;074;074
117371;2;5;2;1;1;1915;1930;7;1;24;0,179443118;43;1;4;2;074;074
117371;3;1;1;6;1;845;900;1;4;24;0,392373648;9;1;4;2;074;074
117371;3;2;1;6;1;1400;1430;4;1;24;0,392373648;9;1;4;2;074;074
117371;3;3;1;6;1;1630;1730;1;9;24;0,193914963;9;1;4;2;074;074
117371;3;4;1;6;1;1800;1815;9;10;24;0,308498931;9;1;4;2;074;074
117371;3;5;1;6;1;1915;1940;10;1;24;0,179443118;9;1;4;2;074;074
117371;4;1;2;6;1;845;900;1;4;24;0,392373648;5;1;4;2;074;074
117371;4;2;2;6;1;1400;1430;4;1;24;0,392373648;5;1;4;2;074;074
117371;4;3;2;6;1;1545;1600;1;9;24;0,392373648;5;1;4;2;074;074
117371;4;4;2;6;1;1700;1815;9;9;24;0,541411681;5;1;4;2;074;074
117371;4;5;2;6;1;1915;1930;9;1;24;0,179443118;5;1;4;2;074;074
118068;1;1;1;4;1;1800;1825;1;8;2;1,508637257;26;0;3;2;074;074
118068;1;2;1;4;1;2300;2330;8;1;2;1,508637257;26;0;3;2;074;074
118068;2;-1;1;4;4;-1;-1;-1;-1;-1;-1;50;0;3;2;;
118068;3;-1;1;1;1;-1;-1;-1;-1;-1;-1;22;0;3;2;;
118316;1;1;2;1;4;900;930;1;2;11;2,034425707;47;2;5;2;074;074
118316;1;2;2;1;4;1400;1430;2;1;11;2,034425707;47;2;5;2;074;074
118316;2;1;1;1;4;700;715;1;2;12;2,275015963;47;2;5;2;074;074
118316;2;2;1;1;4;1900;1915;2;1;12;2,275015963;47;2;5;2;074;074
118316;3;1;1;6;1;850;900;1;4;24;0,529570971;8;2;5;2;074;074
118316;3;2;1;6;1;1300;1315;4;1;24;0,529570971;8;2;5;2;074;074
118316;3;3;1;6;1;1450;1500;1;4;24;0,529570971;8;2;5;2;074;074
118316;3;4;1;6;1;1630;1640;4;1;24;0,529570971;8;2;5;2;074;074
118316;4;1;2;6;1;850;900;1;4;24;0,529570971;12;2;5;2;074;074
118316;4;2;2;6;1;1300;1310;4;1;24;0,529570971;12;2;5;2;074;074
118316;4;3;2;6;1;1450;1500;1;4;24;0,529570971;12;2;5;2;074;074
118316;4;4;2;6;1;1630;1640;4;1;24;0,529570971;12;2;5;2;074;074
118316;5;1;1;6;1;815;825;1;4;24;0,529570971;15;2;5;2;074;074
118316;5;2;1;6;1;1530;1540;4;1;24;0,529570971;15;2;5;2;074;074
118819;1;1;1;1;4;600;630;1;2;11;19,16359457;43;2;5;3;079;074
118819;1;2;1;1;4;1530;1600;2;10;11;19,28661381;43;2;5;3;074;079
118819;1;3;1;1;4;1609;1610;7;1;11;0,124509491;43;2;5;3;074;074
118819;1;4;1;1;4;1800;1830;1;1;24;0;43;2;5;3;074;074
118819;2;1;2;1;4;759;800;1;10;11;0,124509491;39;2;5;3;074;074
118819;2;2;2;1;4;800;830;10;2;11;9,875524143;39;2;5;3;079;074
118819;2;3;2;1;4;1400;1430;2;1;11;9,771872904;39;2;5;3;074;079
118819;2;4;2;1;4;1800;1830;1;1;24;0;39;2;5;3;074;074
118819;3;1;1;6;1;758;800;1;4;14;0,124509491;11;2;5;3;074;074
118819;3;2;1;6;1;1608;1610;4;1;14;0,124509491;11;2;5;3;074;074
118819;3;3;1;6;1;1800;1830;1;1;24;0;11;2;5;3;074;074
118819;4;1;2;6;1;758;800;1;4;14;0,124509491;7;2;5;3;074;074
118819;4;2;2;6;1;1608;1610;4;1;14;0,124509491;7;2;5;3;074;074
118819;4;3;2;6;1;1800;1830;1;1;24;0;7;2;5;3;074;074
118819;5;1;2;3;1;1800;1830;1;1;24;0;75;2;5;3;074;074
118896;1;1;1;1;4;817;820;1;10;12;0,496276209;41;2;3;2;074;074
118896;1;2;1;1;4;827;830;10;10;12;0,427225126;41;2;3;2;074;074
118896;1;3;1;1;4;830;910;10;2;12;10,58939295;41;2;3;2;079;074
118896;1;4;1;1;4;1900;1930;2;1;12;10,76785279;41;2;3;2;074;079
118896;1;5;1;1;4;1935;2000;1;9;24;0,284646232;41;2;3;2;074;074
118896;1;6;1;1;4;2000;2030;9;1;24;0,284646232;41;2;3;2;074;074
118896;2;1;2;1;4;715;745;1;2;11;13,38851729;43;2;3;2;079;074
118896;2;2;2;1;4;1445;1515;2;1;11;13,38851729;43;2;3;2;074;079
118896;2;3;2;1;4;1935;2000;1;9;24;0,284646232;43;2;3;2;074;074
118896;2;4;2;1;4;2000;2030;9;1;24;0,284646232;43;2;3;2;074;074
118896;3;1;1;6;1;826;830;1;4;15;0,23211942;5;2;3;2;074;074
118896;3;2;1;6;1;1645;1715;4;1;24;0,23211942;5;2;3;2;074;074
118896;3;3;1;6;1;1935;2000;1;9;24;0,284646232;5;2;3;2;074;074
118896;3;4;1;6;1;2000;2030;9;1;24;0,284646232;5;2;3;2;074;074
119900;1;-1;1;1;4;-1;-1;-1;-1;-1;-1;39;1;3;2;;
119900;2;1;2;1;4;815;845;1;2;1;12,32407233;39;1;3;2;079;074
119900;2;2;2;1;4;1500;1530;2;1;1;12,32407233;39;1;3;2;074;079
119900;3;1;2;6;1;755;800;1;4;24;0,21713912;7;1;3;2;074;074
119900;3;2;2;6;1;1630;1635;4;1;24;0,21713912;7;1;3;2;074;074
120022;1;1;1;1;4;840;900;1;2;11;2,735763583;36;1;4;2;007;074
120022;1;2;1;1;4;1930;2000;2;1;11;2,735763583;36;1;4;2;074;007
120022;2;1;2;6;1;804;850;1;4;24;2,735763583;11;1;4;2;007;074
120022;2;2;2;6;1;1334;1415;4;1;24;2,735763583;11;1;4;2;074;007
120022;3;1;2;6;1;750;759;1;4;14;4,680226761;17;1;4;2;074;074
120022;3;2;2;6;1;1405;1414;4;1;14;4,680226761;17;1;4;2;074;074
120022;4;-1;2;4;1;-1;-1;-1;-1;-1;-1;36;1;4;2;;
120406;1;1;2;1;1;1100;1115;1;5;24;0,405704401;37;1;3;2;074;074
120406;1;2;2;1;1;1200;1400;5;9;24;0,362072445;37;1;3;2;074;074
120406;1;3;2;1;1;1405;1415;9;1;24;0,434916366;37;1;3;2;074;074
120406;1;4;2;1;1;1800;1815;1;2;24;0,838895613;37;1;3;2;074;074
120406;1;5;2;1;1;2000;2015;2;1;24;0,838895613;37;1;3;2;074;074
120406;2;1;1;1;4;1000;1015;1;2;24;0,605810865;44;1;3;2;074;074
120406;2;2;1;1;4;1430;1500;2;1;24;0,605810865;44;1;3;2;074;074
120406;2;3;1;1;4;1700;1720;1;7;24;1,984293401;44;1;3;2;074;074
120406;2;4;1;1;4;1905;1930;7;1;24;1,984293401;44;1;3;2;074;074
120406;3;1;1;6;1;830;840;1;4;24;0,293786497;14;1;3;2;074;074
120406;3;2;1;6;1;1430;1445;4;1;24;0,293786497;14;1;3;2;074;074
120406;3;3;1;6;1;1700;1720;1;9;24;1,984293401;14;1;3;2;074;074
120406;3;4;1;6;1;1905;1930;9;1;24;1,984293401;14;1;3;2;074;074
120817;1;1;1;1;4;800;840;1;2;11;29,47201409;46;2;4;2;113;074
120817;1;2;1;1;4;1800;1840;2;1;11;29,47201409;46;2;4;2;074;113
120817;2;1;2;1;4;1000;1045;1;2;2;12,38297439;48;2;4;2;079;074
120817;2;2;2;1;4;1900;1945;2;1;2;12,38297439;48;2;4;2;074;079
120817;3;1;2;6;1;800;820;1;4;24;0,489607803;18;2;4;2;074;074
120817;3;2;2;6;1;1500;1520;4;1;24;0,489607803;18;2;4;2;074;074
120817;4;1;2;6;1;800;820;1;4;24;0,489607803;14;2;4;2;074;074
120817;4;2;2;6;1;1500;1520;4;1;24;0,489607803;14;2;4;2;074;074
120916;1;1;2;1;4;810;905;1;2;2;15,22302604;41;5;4;2;079;074
120916;1;2;2;1;4;1500;1600;2;1;2;15,22302604;41;5;4;2;074;079
120916;2;1;1;4;4;850;900;1;7;24;0,261414484;42;5;4;2;074;074
120916;2;2;1;4;4;905;910;7;1;24;0,261414484;42;5;4;2;074;074
120916;3;1;1;6;1;800;820;1;4;24;0,76544608;13;5;4;2;074;074
120916;3;2;1;6;1;1420;1445;4;1;24;0,76544608;13;5;4;2;074;074
120916;4;1;1;6;1;850;900;1;4;24;0,261414484;8;5;4;2;074;074
120916;4;2;1;6;1;1600;1610;4;1;24;0,261414484;8;5;4;2;074;074
121700;1;1;2;6;1;845;900;1;4;24;0,573054984;13;1;4;2;074;074
121700;1;2;2;6;1;1600;1615;4;1;24;0,573054984;13;1;4;2;074;074
121700;1;3;2;6;1;1745;1800;1;9;24;0,509656336;13;1;4;2;074;074
121700;1;4;2;6;1;1930;1945;9;1;24;0,509656336;13;1;4;2;074;074
121700;2;1;1;1;4;500;520;1;2;11;19,84203692;37;1;4;2;161;074
121700;2;2;1;1;4;1815;1835;2;1;11;19,84203692;37;1;4;2;074;161
121700;3;1;2;1;1;945;1020;1;2;2;13,09160149;33;1;4;2;079;074
121700;3;2;2;1;1;1700;1740;2;1;2;13,09160149;33;1;4;2;074;079
121700;4;1;1;6;1;845;900;1;4;24;0,573054984;11;1;4;2;074;074
121700;4;2;1;6;1;1600;1615;4;1;24;0,573054984;11;1;4;2;074;074
121700;4;3;1;6;1;1825;1830;1;9;24;0,166264835;11;1;4;2;074;074
121700;4;4;1;6;1;2025;2030;9;1;24;0,166264835;11;1;4;2;074;074
121935;1;1;2;6;1;700;730;1;4;2;1,52680152;21;1;4;3;074;074
121935;1;2;2;6;1;1400;1430;4;1;2;1,52680152;21;1;4;3;074;074
121935;2;1;2;1;1;1000;1050;1;2;1;9,749259645;49;1;4;3;079;074
121935;2;2;2;1;1;2330;2345;2;1;1;9,749259645;49;1;4;3;074;079
121935;3;1;2;1;4;1400;1425;1;2;11;4,140575819;48;1;4;3;007;074
121935;4;1;1;1;4;729;735;1;2;15;0,353071594;48;1;4;3;074;074
121935;4;2;1;1;4;1954;2000;2;1;15;0,353071594;48;1;4;3;074;074
122192;1;1;1;1;4;800;830;1;2;11;13,76515094;50;1;5;2;079;074
122192;1;2;1;1;4;1830;1900;2;1;11;13,76515094;50;1;5;2;074;079
122192;2;1;2;4;4;845;900;1;7;24;0,403493923;43;1;5;2;074;074
122192;2;2;2;4;4;900;915;7;1;24;0,403493923;43;1;5;2;074;074
122192;2;3;2;4;4;1545;1600;1;10;24;0,403493923;43;1;5;2;074;074
122192;2;4;2;4;4;1600;1615;7;1;24;0,403493923;43;1;5;2;074;074
