115016;1;-1;2;3;1;-1;-1;-1;-1;-1;-1;79;0;2;2;;
115016;2;1;1;3;4;1148;1150;1;5;24;0,113992802;78;0;2;2;074;074
115016;2;2;1;3;4;1318;1320;5;1;24;0,113992802;78;0;2;2;074;074
118266;1;1;1;3;4;1830;1840;1;5;11;2,601170166;65;1;2;2;074;074
118266;1;2;1;3;4;1930;1945;5;1;11;2,601170166;65;1;2;2;074;074
118266;2;1;2;8;1;1830;1840;1;5;14;2,601170166;64;1;2;2;074;074
118266;2;2;2;8;1;1930;1945;5;1;14;2,601170166;64;1;2;2;074;074
118493;1;1;1;3;4;600;620;1;10;11;1,368258021;70;1;2;2;074;074
118493;1;2;1;3;4;840;855;10;7;11;0,999951825;70;1;2;2;074;074
118493;1;3;1;3;4;905;930;7;1;24;0,573987823;70;1;2;2;074;074
118493;1;4;1;3;4;1015;1120;1;7;24;1,804913946;70;1;2;2;074;074
118493;1;5;1;3;4;1120;1300;7;1;24;1,804913946;70;1;2;2;074;074
118493;2;1;2;9;1;941;1005;1;8;24;0,904579207;68;1;2;2;074;074
118493;2;2;2;9;1;1230;1240;8;1;24;0,904579207;68;1;2;2;074;074
118579;1;-1;2;8;1;-1;-1;-1;-1;-1;-1;59;0;2;2;;
118579;2;-1;1;3;5;-1;-1;-1;-1;-1;-1;61;0;2;2;;
118678;1;-1;1;3;4;-1;-1;-1;-1;-1;-1;69;1;2;2;;
118678;2;1;2;3;1;1200;1210;1;5;24;0,57949308;63;1;2;2;074;074
118678;2;2;2;3;1;1310;1320;5;1;24;0,57949308;63;1;2;2;074;074
118881;1;1;1;3;4;830;910;1;8;4;12,13106983;67;5;2;2;079;074
118881;1;2;1;3;4;1100;1130;8;1;4;12,13106983;67;5;2;2;074;079
118881;2;1;2;3;4;830;910;1;8;4;12,13106983;63;5;2;2;079;074
118881;2;2;2;3;4;1100;1130;8;1;4;12,13106983;63;5;2;2;074;079
119567;1;1;2;8;1;1000;1030;1;1;24;0;63;0;2;2;074;074
119567;2;-1;1;3;4;-1;-1;-1;-1;-1;-1;69;0;2;2;;
121612;1;1;1;3;4;900;920;1;5;24;0,362058986;70;1;2;2;074;074
121612;1;2;1;3;4;1100;1130;5;1;24;0,362058986;70;1;2;2;074;074
121612;1;3;1;3;4;1800;1900;1;9;24;0,493454857;70;1;2;2;074;074
121612;1;4;1;3;4;1900;1930;9;1;24;0,493454857;70;1;2;2;074;074
121612;2;1;2;3;1;1800;1900;1;9;24;0,493454857;69;1;2;2;074;074
121612;2;2;2;3;1;1900;1930;9;1;24;0,493454857;69;1;2;2;074;074
124224;1;-1;1;3;1;-1;-1;-1;-1;-1;-1;84;1;2;2;;
124224;2;1;1;3;4;1000;1015;1;5;24;1,343530503;50;1;2;2;074;074
124224;2;2;1;3;4;1145;1200;5;1;24;1,343530503;50;1;2;2;074;074
124403;1;1;2;3;1;1130;1135;1;5;24;0,170638068;73;1;3;3;074;074
124403;1;2;2;3;1;1140;1145;5;1;24;0,170638068;73;1;3;3;074;074
124403;2;-1;1;3;4;-1;-1;-1;-1;-1;-1;71;1;3;3;;
124403;3;1;2;6;1;2000;2015;1;8;14;2,089174699;34;1;3;3;074;074
124403;3;2;2;6;1;2300;2310;8;1;14;2,089174699;34;1;3;3;074;074
124687;1;1;1;3;4;1100;1130;1;9;24;1,172204887;70;1;3;3;074;074
124687;1;2;1;3;4;1130;1200;9;1;24;1,172204887;70;1;3;3;074;074
124687;1;3;1;3;4;1700;1730;1;9;24;0;70;1;3;3;074;074
124687;2;-1;2;3;1;-1;-1;-1;-1;-1;-1;69;1;3;3;;
124687;3;1;1;4;4;1700;1720;1;10;24;1,062199515;42;1;3;3;074;074
124687;3;2;1;4;4;1735;1755;10;1;24;1,062199515;42;1;3;3;074;074
125622;1;1;2;8;1;1300;1315;1;6;14;1,653847737;65;1;2;2;074;074
125622;1;2;2;8;1;1500;1515;6;1;14;1,653847737;65;1;2;2;074;074
125622;2;1;1;3;4;1300;1315;1;7;11;1,653847737;64;1;2;2;074;074
125622;2;2;1;3;4;1500;1515;7;1;11;1,653847737;64;1;2;2;074;074
127013;1;1;1;3;1;1000;1025;1;10;24;1,023860658;70;0;2;2;074;074
127013;1;2;1;3;1;1105;1130;10;1;24;1,023860658;70;0;2;2;074;074
127013;1;3;1;3;1;1900;1910;1;5;24;0,74097516;70;0;2;2;074;074
127013;1;4;1;3;1;1950;2000;5;1;24;0,74097516;70;0;2;2;074;074
127013;2;-1;2;3;1;-1;-1;-1;-1;-1;-1;68;0;2;2;;
128976;1;1;1;3;4;1100;1110;1;5;24;0,23080471;82;0;2;2;074;074
128976;1;2;1;3;4;1200;1210;5;1;24;0,23080471;82;0;2;2;074;074
128976;1;3;1;3;4;1800;1825;1;9;24;0,645821223;82;0;2;2;074;074
128976;1;4;1;3;4;1835;1900;9;1;24;0,645821223;82;0;2;2;074;074
128976;2;1;2;3;4;1100;1110;1;5;24;0,064951898;80;0;2;2;074;074
128976;2;2;2;3;4;1200;1210;5;1;24;0,064951898;80;0;2;2;074;074
128976;2;3;2;3;4;1800;1825;1;9;24;0,645821223;80;0;2;2;074;074
128976;2;4;2;3;4;1835;1900;9;1;24;0,645821223;80;0;2;2;074;074
129762;1;1;2;3;1;1030;1035;1;5;24;0;77;0;2;2;074;074
129762;1;2;2;3;1;1100;1110;5;1;24;0;77;0;2;2;074;074
129762;2;-1;1;4;1;-1;-1;-1;-1;-1;-1;45;0;2;2;;
129763;1;1;2;3;4;1000;1100;1;10;11;13,51065439;70;1;2;2;079;074
129763;1;2;2;3;4;1500;1530;10;1;11;13,51065439;70;1;2;2;074;079
129763;2;1;1;3;4;1110;1115;1;5;24;0,370243868;69;1;2;2;074;074
129763;2;2;1;3;4;1250;1300;5;1;24;0,370243868;69;1;2;2;074;074
129814;1;1;1;3;1;1236;1240;1;9;23;0,384388132;79;0;2;2;074;074
129814;1;2;1;3;1;1356;1400;9;1;23;0,384388132;79;0;2;2;074;074
129814;2;-1;2;3;1;-1;-1;-1;-1;-1;-1;71;0;2;2;;
131096;1;1;1;3;4;1100;1110;1;5;11;2,584777923;71;1;2;2;074;074
131096;1;2;1;3;4;1320;1335;5;1;11;2,584777923;71;1;2;2;074;074
131096;2;1;2;3;1;1630;1645;1;11;2;2,431289371;67;1;2;2;074;074
131096;2;2;2;3;1;2115;2135;11;1;2;2,431289371;67;1;2;2;074;074
131893;1;1;1;3;4;749;750;1;8;24;0,063617633;72;2;2;2;074;074
131893;1;2;1;3;4;841;845;8;7;11;0,369941975;72;2;2;2;074;074
131893;1;3;1;3;4;845;900;7;7;11;1,929319292;72;2;2;2;074;074
131893;1;4;1;3;4;900;910;7;9;11;1,347347808;72;2;2;2;074;074
131893;1;5;1;3;4;1125;1130;9;1;24;0,179647814;72;2;2;2;074;074
131893;2;-1;2;3;4;-1;-1;-1;-1;-1;-1;72;2;2;2;;
132312;1;1;1;3;1;800;840;1;9;24;2,384022977;76;0;2;2;074;074
132312;1;2;1;3;1;840;920;9;1;24;2,384022977;76;0;2;2;074;074
132312;2;1;2;3;1;1800;1810;1;5;24;0,260415771;71;0;2;2;074;074
132312;2;2;2;3;1;1900;1910;5;1;24;0,260415771;71;0;2;2;074;074
132564;1;1;1;3;4;1200;1210;1;5;24;0,746748837;63;1;2;2;074;074
132564;1;2;1;3;4;1245;1300;5;1;24;0,746748837;63;1;2;2;074;074
132564;2;1;2;3;4;1200;1210;1;5;24;0,746748837;60;1;2;2;074;074
132564;2;2;2;3;4;1245;1300;5;1;24;0,746748837;60;1;2;2;074;074
133165;1;-1;1;3;1;-1;-1;-1;-1;-1;-1;67;0;2;2;;
133165;2;-1;2;3;1;-1;-1;-1;-1;-1;-1;64;0;2;2;;
133608;1;-1;1;3;1;-1;-1;-1;-1;-1;-1;79;1;2;2;;
133608;2;-1;2;3;1;-1;-1;-1;-1;-1;-1;75;1;2;2;;
135265;1;1;1;3;4;1130;1135;1;9;24;0;79;1;2;2;074;074
135265;1;2;1;3;4;1230;1245;9;1;24;0;79;1;2;2;074;074
135265;2;1;2;3;1;1230;1240;1;5;24;0,616914311;74;1;2;2;074;074
135265;2;2;2;3;1;1400;1410;5;1;24;0,616914311;74;1;2;2;074;074
135704;1;1;1;3;4;1010;1030;1;10;24;0,068046444;71;0;2;2;074;074
135704;1;2;1;3;4;1200;1215;10;1;24;0,068046444;71;0;2;2;074;074
135704;2;1;2;3;1;930;1000;1;5;24;0,433981351;70;0;2;2;074;074
135704;2;2;2;3;1;1100;1130;5;1;24;0,433981351;70;0;2;2;074;074
135762;1;-1;2;8;1;-1;-1;-1;-1;-1;-1;79;0;2;2;;
135762;2;1;1;3;4;800;845;1;9;24;0,175321454;78;0;2;2;074;074
135762;2;2;1;3;4;845;930;9;1;24;0,175321454;78;0;2;2;074;074
136148;1;1;1;3;1;950;1000;1;8;2;0,701550567;88;0;2;2;074;074
136148;1;2;1;3;1;1221;1230;8;1;2;0,701550567;88;0;2;2;074;074
136148;2;1;1;3;1;1000;1010;1;8;24;0,40022906;60;0;2;2;074;074
136148;2;2;1;3;1;1200;1215;8;1;24;0,40022906;60;0;2;2;074;074
136367;1;-1;1;3;4;-1;-1;-1;-1;-1;-1;66;1;2;2;;
136367;2;-1;2;3;1;-1;-1;-1;-1;-1;-1;63;1;2;2;;
137615;1;-1;1;3;1;-1;-1;-1;-1;-1;-1;75;0;2;2;;
137615;2;1;2;3;1;1000;1005;1;5;24;0,219262212;71;0;2;2;074;074
137615;2;2;2;3;1;1110;1120;5;1;24;0,219262212;71;0;2;2;074;074
137615;2;3;2;3;1;2000;2100;1;9;24;0,995729144;71;0;2;2;074;074
139677;1;1;1;3;4;900;910;1;10;24;0,688657743;80;1;2;2;074;074
139677;1;2;1;3;4;1250;1300;10;1;24;0,688657743;80;1;2;2;074;074
139677;1;3;1;3;4;1730;1745;1;10;24;1,178291814;80;1;2;2;074;074
139677;1;4;1;3;4;1930;1945;10;1;24;1,178291814;80;1;2;2;074;074
139677;2;1;2;3;1;930;950;1;9;24;1,178291814;79;1;2;2;074;074
139677;2;2;2;3;1;1200;1230;9;1;24;1,178291814;79;1;2;2;074;074
139685;1;1;1;3;4;1200;1205;1;5;24;0,119550746;84;0;2;2;074;074
139685;1;2;1;3;4;1255;1300;5;1;24;0,119550746;84;0;2;2;074;074
139685;1;3;1;3;4;1800;1900;1;9;24;0;84;0;2;2;074;074
139685;2;1;2;3;1;1800;1900;1;9;24;0;81;0;2;2;074;074
140191;1;1;1;3;4;730;900;1;9;24;1,120448666;73;0;2;2;074;074
140191;1;2;1;3;4;1600;1615;9;7;24;1,193384079;73;0;2;2;074;074
140191;1;3;1;3;4;2000;2015;7;1;24;0,249979173;73;0;2;2;074;074
140191;2;1;2;3;1;830;845;1;7;24;0,884125516;71;0;2;2;074;074
140191;2;2;2;3;1;910;935;7;5;24;0,435124466;71;0;2;2;074;074
140191;2;3;2;3;1;1105;1115;5;1;24;0,695652361;71;0;2;2;074;074
140191;2;4;2;3;1;1800;1810;1;10;24;0,249979173;71;0;2;2;074;074
140191;2;5;2;3;1;2000;2015;10;1;24;0,249979173;71;0;2;2;074;074
143714;1;-1;2;7;1;-1;-1;-1;-1;-1;-1;68;1;3;3;;
143714;2;-1;1;3;4;-1;-1;-1;-1;-1;-1;68;1;3;3;;
143714;3;-1;1;5;4;-1;-1;-1;-1;-1;-1;41;1;3;3;;
145043;1;-1;2;4;4;-1;-1;-1;-1;-1;-1;44;1;2;2;;
145043;2;1;1;4;4;1200;1210;1;5;11;1,183445143;41;1;2;2;074;074
145043;2;2;1;4;4;1300;1310;5;1;11;1,183445143;41;1;2;2;074;074
147653;1;1;1;3;4;1100;1110;1;5;24;0,605568677;76;1;2;2;074;074
147653;1;2;1;3;4;1200;1215;5;1;24;0,605568677;76;1;2;2;074;074
147653;1;3;1;3;4;1559;1610;1;7;11;0,773181151;76;1;2;2;074;074
147653;1;4;1;3;4;1716;1730;7;1;11;0,773181151;76;1;2;2;074;074
147653;2;1;2;3;4;1600;1615;1;7;11;0,773181151;73;1;2;2;074;074
